state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
LOUISIANA,Tornado,TANGIPAHOA,12/23/2014,13:19:00,0,0,0,0,EF2,4.62,AMITE,"$400,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,LAMAR,12/23/2014,14:45:00,0,0,0,0,EF0,0.06,SUMRALL,"$2,500.00 ",$0.00 ,0
MISSISSIPPI,Tornado,LAMAR,12/23/2014,14:46:00,0,0,0,0,EF0,0.24,SUMRALL,"$23,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,CLARKE,12/23/2014,16:27:00,0,0,0,0,EF0,0.49,CREEK,"$7,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,SMITH,12/15/2014,17:02:00,0,0,0,0,EF0,1.53,MIZE,"$6,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,WARREN,12/15/2014,17:56:00,0,0,0,0,EF0,1.17,BOVINA,"$12,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,NEW HANOVER,12/24/2014,10:30:00,1,0,0,0,EF1,0.2,WRIGHTSBORO,"$60,000.00 ",$0.00 ,1
COLORADO,Tornado,PARK,6/8/2014,9:55:00,0,0,0,0,EF1,0.25,FAIRPLAY,$0.00 ,$0.00 ,1
GEORGIA,Tornado,LOWNDES,12/29/2014,11:26:00,9,0,0,0,EF2,0.74,VALDOSTA,"$750,000.00 ",$0.00 ,2
GEORGIA,Tornado,LOWNDES,12/23/2014,13:58:00,0,0,0,0,EF0,0.1,KINDERLOU,$0.00 ,$0.00 ,0
ALABAMA,Tornado,CLARKE,11/17/2014,2:00:00,0,0,0,0,EF1,10.33,SALITPA,"$150,000.00 ",$0.00 ,1
ALABAMA,Tornado,BUTLER,11/17/2014,3:59:00,0,0,0,0,EF1,5.89,GEORGIANA,"$100,000.00 ",$0.00 ,1
GEORGIA,Tornado,MONROE,11/23/2014,16:40:00,0,0,0,0,EF1,20.02,DYAS,"$30,000.00 ",$0.00 ,1
GEORGIA,Tornado,LAMAR,11/23/2014,16:40:00,0,0,0,0,EF0,1.44,MILNER XRDS,"$10,000.00 ",$0.00 ,0
GEORGIA,Tornado,PULASKI,11/23/2014,17:14:00,0,0,0,0,EF0,2.7,BROWNDALE,"$5,000.00 ",$0.00 ,0
TENNESSEE,Tornado,FRANKLIN,2/20/2014,22:23:00,0,0,0,0,EF1,1.98,GUM CREEK,$0.00 ,$0.00 ,1
ALABAMA,Tornado,LIMESTONE,2/20/2014,20:52:00,0,0,0,0,EF1,5.06,RIPLEY,$0.00 ,$0.00 ,1
COLORADO,Tornado,WELD,6/8/2014,11:54:00,0,0,0,0,EF0,0.1,GROVER,$0.00 ,$0.00 ,0
ALABAMA,Tornado,WASHINGTON,11/17/2014,1:37:00,0,0,0,0,EF1,11.57,CHATOM MUNI ARPT,"$100,000.00 ",$0.00 ,1
ALABAMA,Tornado,CRENSHAW,11/17/2014,4:25:00,0,0,0,0,EF1,16.21,BLACKROCK,"$285,000.00 ",$0.00 ,1
COLORADO,Tornado,ARAPAHOE,6/8/2014,11:58:00,1,0,0,0,EF1,0.25,(BKF)BUCKLEY AIR FORCE BASE,$0.00 ,$0.00 ,1
OHIO,Tornado,DELAWARE,2/21/2014,0:54:00,0,0,0,0,EF0,0.13,KILBOURNE,"$100,000.00 ",$0.00 ,0
OHIO,Tornado,MONTGOMERY,2/20/2014,22:53:00,0,0,0,0,EF0,2.03,PHILLIPSBURG,"$150,000.00 ",$0.00 ,0
COLORADO,Tornado,WELD,6/8/2014,12:17:00,0,0,0,0,EF0,0.1,ROGGEN,$0.00 ,$0.00 ,0
COLORADO,Tornado,DOUGLAS,6/8/2014,12:12:00,0,0,0,0,EF0,0.1,GREENLAND,$0.00 ,$0.00 ,0
ALABAMA,Tornado,LIMESTONE,2/20/2014,21:05:00,0,0,0,0,EF1,2.73,GIPSY,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,ST. CLAIR,10/13/2014,12:24:00,0,0,0,0,EF1,1.38,WILDERMAN,$0.00 ,$0.00 ,1
COLORADO,Tornado,WASHINGTON,5/7/2014,15:22:00,0,0,0,0,EF0,5.46,PLATNER,$0.00 ,$0.00 ,0
COLORADO,Tornado,ARAPAHOE,6/8/2014,12:43:00,0,0,0,0,EF0,0.1,BYERS,$0.00 ,$0.00 ,0
COLORADO,Tornado,DELTA,9/29/2014,12:29:00,0,0,0,0,EF0,0.19,ROUBIDEAU,$0.00 ,$0.00 ,0
COLORADO,Tornado,WASHINGTON,5/7/2014,15:05:00,0,0,0,0,EF0,0.1,PLATNER,$0.00 ,$0.00 ,0
COLORADO,Tornado,PHILLIPS,5/7/2014,16:25:00,0,0,0,0,EF0,0.1,HAXTUN MUNI ARPT,$0.00 ,$0.00 ,0
COLORADO,Tornado,WELD,5/7/2014,14:15:00,0,0,0,0,EF0,2.62,PLATTEVILLE,$0.00 ,$0.00 ,0
COLORADO,Tornado,PARK,6/8/2014,10:06:00,0,0,0,0,EF0,0.1,FAIRPLAY,$0.00 ,$0.00 ,0
GEORGIA,Tornado,HARRIS,10/14/2014,3:40:00,0,0,0,0,EF1,1.42,SHILOH,"$5,000.00 ",$0.00 ,1
COLORADO,Tornado,ELBERT,6/8/2014,12:43:00,0,0,0,0,EF0,0.1,KIOWA,$0.00 ,$0.00 ,0
OHIO,Tornado,FAIRFIELD,12/24/2014,17:16:00,0,0,0,0,EF0,0.63,CAMPGROUND,"$15,000.00 ",$0.00 ,0
GEORGIA,Tornado,FULTON,10/14/2014,4:48:00,0,0,0,0,EF0,0.42,ROSWELL,"$15,000.00 ",$0.00 ,0
FLORIDA,Tornado,BAY,11/17/2014,2:51:00,0,0,0,0,EF0,0.01,LAIRD,$0.00 ,$0.00 ,0
TEXAS,Tornado,LIBERTY,12/27/2014,13:12:00,0,0,0,0,EF0,0.23,CLARK,"$10,000.00 ",$0.00 ,0
TEXAS,Tornado,ROBERTS,6/22/2014,20:50:00,0,0,0,0,EF1,1,LORA,$0.00 ,$0.00 ,1
LOUISIANA,Tornado,LIVINGSTON,11/16/2014,19:48:00,0,0,0,0,EF0,1.12,LOCKHART,"$5,000.00 ",$0.00 ,0
LOUISIANA,Tornado,LIVINGSTON,11/16/2014,20:11:00,0,0,0,0,EF1,3.87,LIVINGSTON,$0.00 ,"$2,000.00 ",1
GEORGIA,Tornado,LAMAR,11/23/2014,16:49:00,0,0,0,0,EF1,4.44,LIBERTY HILL,"$5,000.00 ",$0.00 ,1
GEORGIA,Tornado,BUTTS,11/23/2014,16:55:00,0,0,0,0,EF0,16.58,JACKSON FLYING H ARP,"$25,000.00 ",$0.00 ,0
GEORGIA,Tornado,HOUSTON,11/23/2014,17:10:00,0,0,0,0,EF1,3.7,ELKO,"$50,000.00 ",$0.00 ,1
GEORGIA,Tornado,NEWTON,11/23/2014,17:12:00,0,0,0,0,EF0,0.53,STEWART,"$2,000.00 ",$0.00 ,0
ALABAMA,Tornado,PERRY,11/17/2014,1:11:00,0,0,0,0,EF1,3.53,FOLSOM,$0.00 ,$0.00 ,1
FLORIDA,Tornado,CALHOUN,11/17/2014,4:17:00,2,0,0,0,EF2,5.74,KENNYS MILL,"$2,000,000.00 ",$0.00 ,2
GEORGIA,Tornado,STEWART,11/23/2014,15:07:00,0,0,0,0,EF1,13.49,COFFINTON,"$25,000.00 ",$0.00 ,1
GEORGIA,Tornado,STEWART,11/23/2014,15:27:00,0,0,0,0,EF1,0.47,LUMPKIN,"$5,000.00 ",$0.00 ,1
ALABAMA,Tornado,PIKE,11/17/2014,4:45:00,0,0,0,0,EF1,19.67,WINGARD,$0.00 ,$0.00 ,1
ALABAMA,Tornado,RUSSELL,11/17/2014,6:24:00,0,0,0,0,EF1,0.22,LOFLIN,$0.00 ,$0.00 ,1
FLORIDA,Tornado,GADSDEN,11/17/2014,5:38:00,0,0,0,0,EF1,7.14,SYCAMORE,"$50,000.00 ",$0.00 ,1
GEORGIA,Tornado,CHATTAHOOCHEE,11/23/2014,15:37:00,0,0,0,0,EF1,18.14,CUSSETA,"$25,000.00 ",$0.00 ,1
GEORGIA,Tornado,MARION,11/23/2014,15:50:00,0,0,0,0,EF1,0.54,JUNIPER,"$2,500.00 ",$0.00 ,1
GEORGIA,Tornado,TALBOT,11/23/2014,15:52:00,0,0,0,0,EF1,2.4,BOX SPGS,"$5,000.00 ",$0.00 ,1
GEORGIA,Tornado,TALBOT,11/23/2014,16:01:00,0,0,0,0,EF0,3.16,BROWNSAND,"$5,000.00 ",$0.00 ,0
ALABAMA,Tornado,BULLOCK,11/17/2014,5:11:00,0,0,0,0,EF0,4.85,POSTOAK,$0.00 ,$0.00 ,0
ALABAMA,Tornado,GREENE,11/23/2014,11:35:00,0,0,0,0,EF0,2.05,FORKLAND,$0.00 ,$0.00 ,0
ALABAMA,Tornado,BARBOUR,11/23/2014,14:03:00,0,0,0,0,EF1,3.23,EUFAULA WEEDON ARPT,$0.00 ,$0.00 ,1
GEORGIA,Tornado,TWIGGS,11/17/2014,9:57:00,0,0,0,0,EF1,0.05,MOUNT OLIVE,"$15,000.00 ",$0.00 ,1
ALABAMA,Tornado,LAWRENCE,2/20/2014,20:45:00,0,0,0,0,EF1,5.66,POINTER QUARTERS,$0.00 ,$0.00 ,1
OKLAHOMA,Tornado,OKLAHOMA,12/14/2014,17:09:00,0,0,0,0,EF0,0.17,ARCADIA LAKE,$0.00 ,$0.00 ,0
GEORGIA,Tornado,UPSON,11/23/2014,16:20:00,0,0,0,0,EF0,8.51,BIRDSONG XRDS,"$40,000.00 ",$0.00 ,0
GEORGIA,Tornado,LAMAR,11/23/2014,16:33:00,0,0,0,0,EF0,2.47,PIEDMONT,"$5,000.00 ",$0.00 ,0
ALABAMA,Tornado,DEKALB,2/21/2014,0:28:00,1,0,0,0,EF2,0.83,ALLEN,$0.00 ,$0.00 ,2
NEW MEXICO,Tornado,LINCOLN,6/8/2014,13:23:00,0,0,0,0,EF1,1.75,ENCINOSO,"$100,000.00 ",$0.00 ,1
MISSOURI,Tornado,GASCONADE,6/7/2014,13:35:00,0,0,0,0,EF0,0.05,OWENSVILLE,$0.00 ,$0.00 ,0
MISSOURI,Tornado,ST. LOUIS,6/7/2014,15:14:00,0,0,0,0,EF0,4.22,BRIDGETON,$0.00 ,$0.00 ,0
GEORGIA,Tornado,PIERCE,12/24/2014,12:50:00,0,0,0,0,EF1,5.69,BRISTOL,$0.00 ,$0.00 ,1
KANSAS,Tornado,HARPER,12/14/2014,17:38:00,0,0,0,0,EF0,5.98,HARPER,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,MONROE,6/7/2014,16:19:00,0,0,0,0,EF0,0.34,FULTS,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,WAYNE,4/28/2014,20:53:00,0,0,0,0,EF1,1.75,EUCUTTA,"$50,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,WAYNE,4/28/2014,21:09:00,0,0,0,0,EF2,9.2,HIWANNEE,"$1,000,000.00 ",$0.00 ,2
TEXAS,Tornado,TYLER,12/27/2014,14:00:00,0,0,0,0,EF1,4.25,SPURGER,"$15,000.00 ",$0.00 ,1
TEXAS,Tornado,JASPER,12/27/2014,14:35:00,0,0,0,0,EF1,1.98,JASPER PINEY WOOD AR,"$100,000.00 ",$0.00 ,1
ILLINOIS,Tornado,MONROE,6/7/2014,16:43:00,0,0,0,0,EF0,0.3,AMES,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,JERSEY,6/4/2014,4:25:00,0,0,0,0,EF0,1.44,JERSEYVILLE,$0.00 ,$0.00 ,0
FLORIDA,Tornado,JACKSON,11/17/2014,5:57:00,0,0,0,0,EF0,0.5,GRAND RIDGE,"$5,000.00 ",$0.00 ,0
MISSOURI,Tornado,JEFFERSON,9/1/2014,21:43:00,0,0,0,0,EF1,6.4,HOENE SPG,$0.00 ,$0.00 ,1
FLORIDA,Tornado,LIBERTY,11/17/2014,5:24:00,0,0,0,0,EF0,9.33,BRISTOL,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,WALTHALL,12/15/2014,23:18:00,0,0,0,0,EF0,1.33,FLOWERS,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,ST. CLAIR,10/13/2014,12:43:00,0,0,0,0,EF1,0.25,SUMMERFIELD,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,RANDOLPH,10/13/2014,11:59:00,0,0,0,0,EF0,0.29,RUMA,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,MARION,10/13/2014,15:10:00,0,0,0,0,EF1,1.05,KELL,$0.00 ,$0.00 ,1
TEXAS,Tornado,CAMP,4/13/2014,14:46:00,0,0,0,0,EF0,0.28,PITTSBURG,"$500,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,WAKE,3/29/2014,19:57:00,0,0,0,0,EF0,0.18,SOUTH RALEIGH ARPT,"$8,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,WAKE,3/29/2014,20:08:00,0,0,0,0,EF0,0.12,WILLIAMS XRDS,"$5,000.00 ",$0.00 ,0
FLORIDA,Tornado,PALM BEACH,3/6/2014,14:30:00,0,0,0,0,EF0,0.25,OKEELANTA,$0.00 ,$0.00 ,0
MISSOURI,Tornado,DAVIESS,3/27/2014,15:03:00,0,0,0,0,EF1,9.25,ALTA VISTA,$0.00 ,$0.00 ,1
MISSOURI,Tornado,DAVIESS,3/27/2014,15:22:00,0,0,0,0,EF2,2.98,JAMESON,$0.00 ,$0.00 ,2
MISSOURI,Tornado,GRUNDY,3/27/2014,15:55:00,0,0,0,0,EF0,12.84,PARKERTON,$0.00 ,$0.00 ,0
CALIFORNIA,Tornado,LOS ANGELES,12/12/2014,9:20:00,0,0,0,0,EF0,0.73,VIEW PARK,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,BOX BUTTE,5/18/2014,18:20:00,0,0,0,0,EF0,6.18,BEREA,$0.00 ,$0.00 ,0
OHIO,Tornado,GREENE,5/14/2014,16:44:00,0,0,0,0,EF3,8.93,XENIA PORT XENIA ARP,"$500,000.00 ",$0.00 ,3
NORTH CAROLINA,Tornado,DURHAM,5/15/2014,17:10:00,0,0,0,0,EF1,0.76,HOPE VLY,"$250,000.00 ",$0.00 ,1
KANSAS,Tornado,LINN,4/27/2014,16:48:00,0,0,0,0,EF2,8.5,PRESCOTT,$0.00 ,$0.00 ,2
VIRGINIA,Tornado,WESTMORELAND,2/21/2014,12:12:00,0,0,0,0,EF0,0.84,FONESWOOD,"$15,000.00 ",$0.00 ,0
MISSOURI,Tornado,LAFAYETTE,4/27/2014,11:51:00,0,0,0,0,EF0,2.38,ODESSA,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,SIOUX,5/18/2014,17:35:00,0,0,0,0,EF0,2.07,AGATE,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,CALCASIEU,4/4/2014,6:23:00,0,0,0,0,EF1,1.84,GILLIS,"$5,000.00 ",$0.00 ,1
LOUISIANA,Tornado,ACADIA,4/4/2014,7:11:00,0,0,0,0,EF0,0.81,IOTA,"$2,000.00 ",$0.00 ,0
MISSOURI,Tornado,JACKSON,5/10/2014,16:15:00,0,0,0,0,EF2,1.21,SIBLEY,$0.00 ,$0.00 ,2
NORTH CAROLINA,Tornado,WAYNE,2/21/2014,13:26:00,0,0,0,0,EF1,0.83,DOBBERSVILLE,"$25,000.00 ",$0.00 ,1
KANSAS,Tornado,THOMAS,4/20/2014,16:10:00,0,0,0,0,EF0,0.1,COLBY,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,EVANGELINE,2/20/2014,20:33:00,0,0,0,0,EF1,2.65,VIDRINE,"$50,000.00 ",$0.00 ,1
FLORIDA,Tornado,COLUMBIA,5/15/2014,8:15:00,0,0,0,0,EF1,0.4,BASS,$0.00 ,$0.00 ,1
FLORIDA,Tornado,PINELLAS,3/6/2014,12:00:00,0,0,0,0,EF0,0.05,INDIAN ROCKS BEACH,$0.00 ,$0.00 ,0
FLORIDA,Tornado,HILLSBOROUGH,3/6/2014,12:38:00,0,0,0,0,EF0,1.38,ROCKY CREEK,$0.00 ,$0.00 ,0
IOWA,Tornado,CLAY,6/19/2014,12:30:00,0,0,0,0,EF0,0.15,SPENCER,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,YAZOO,4/28/2014,12:57:00,0,0,0,0,EF0,0.24,ENOLA,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,ORANGEBURG,6/9/2014,21:17:00,0,0,0,0,EF0,1.87,PROVIDENCE,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,LOWNDES,4/28/2014,17:19:00,0,0,0,0,EF1,1.95,STEENS,"$500,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,OKTIBBEHA,4/28/2014,16:26:00,0,0,0,0,EF1,2.04,SESSUMS,"$5,000.00 ","$30,000.00 ",1
MICHIGAN,Tornado,IONIA,7/6/2014,23:34:00,0,0,0,0,EF0,0.75,PEWAMO,"$50,000.00 ",$0.00 ,0
MICHIGAN,Tornado,CLINTON,7/7/2014,0:00:00,0,0,0,0,EF0,1.6,ST JOHNS GLOWACKI FL,"$50,000.00 ",$0.00 ,0
NEW YORK,Tornado,SCHENECTADY,5/22/2014,14:33:00,0,0,0,0,EF3,6.28,BRAMAN CORNERS,$0.00 ,$0.00 ,3
INDIANA,Tornado,OWEN,6/24/2014,12:15:00,0,0,0,0,EF0,0.5,QUINCY,"$12,000.00 ",$0.00 ,0
SOUTH DAKOTA,Tornado,MINNEHAHA,6/5/2014,13:14:00,0,0,0,0,EF0,0.17,HARTFORD,$0.00 ,$0.00 ,0
NORTH DAKOTA,Tornado,CASS,6/1/2014,17:21:00,0,0,0,0,EF0,0.1,PERSIS,$0.00 ,$0.00 ,0
NORTH DAKOTA,Tornado,RAMSEY,6/11/2014,12:14:00,0,0,0,0,EF0,0.4,DEVILS LAKE,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,POLK,6/21/2014,19:35:00,0,0,0,0,EF1,2,GREENVIEW,"$5,000.00 ",$0.00 ,1
MINNESOTA,Tornado,OTTER TAIL,6/20/2014,16:10:00,0,0,0,0,EF0,0.3,OTTERTAIL,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,SCOTT,4/28/2014,18:36:00,3,0,0,0,EF3,4.27,FOREST,"$700,000.00 ",$0.00 ,3
SOUTH DAKOTA,Tornado,LINCOLN,6/5/2014,14:40:00,0,0,0,0,EF0,0.4,HARRISBURG,$0.00 ,$0.00 ,0
NEW YORK,Tornado,ALBANY,5/22/2014,14:54:00,0,0,0,0,EF1,0.51,KNOX,$0.00 ,$0.00 ,1
KANSAS,Tornado,KEARNY,6/6/2014,17:47:00,0,0,0,0,EF0,0.51,LAKE MC KINNEY,$0.00 ,$0.00 ,0
KANSAS,Tornado,KEARNY,6/6/2014,17:58:00,0,0,0,0,EF0,0.6,DEERFIELD,$0.00 ,$0.00 ,0
KANSAS,Tornado,KEARNY,6/6/2014,17:59:00,0,0,0,0,EF0,0.34,DEERFIELD,$0.00 ,$0.00 ,0
INDIANA,Tornado,MARION,6/24/2014,13:38:00,0,0,0,0,EF1,1.28,SIX PTS,"$500,000.00 ",$0.00 ,1
INDIANA,Tornado,MORGAN,6/24/2014,12:30:00,0,0,0,0,EF1,0.25,PLANO,"$10,000.00 ",$0.00 ,1
LOUISIANA,Tornado,JEFFERSON DAVIS,6/27/2014,12:46:00,0,0,0,0,EF0,4.62,THRONWELL LYON ARPT,"$10,000.00 ",$0.00 ,0
IDAHO,Tornado,JEFFERSON,5/10/2014,10:47:00,0,0,0,0,EF0,0.02,MONTEVIEW,$0.00 ,$0.00 ,0
IDAHO,Tornado,POWER,5/21/2014,17:40:00,0,0,0,0,EF0,3,AMERICAN FALLS,"$1,000.00 ",$0.00 ,0
