state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
MISSISSIPPI,Tornado,TALLAHATCHIE,4/27/2011,0:15:00,0,0,0,0,EF1,1.54,PHILIPP,"$15,000.00 ",$0.00 ,1
VIRGINIA,Tornado,SMYTH,4/28/2011,0:15:00,0,0,0,0,EF2,2.73,QUARRY,"$2,250,000.00 ",$0.00 ,2
ARKANSAS,Tornado,SALINE,4/15/2011,0:15:00,0,0,0,0,EF1,4.88,HOT SPRINGS VILLAGE,"$200,000.00 ",$0.00 ,1
IOWA,Tornado,TAMA,6/21/2011,0:15:00,0,0,0,0,EF0,0.8,CLUTIER,"$75,000.00 ","$5,000.00 ",0
GEORGIA,Tornado,BUTTS,4/28/2011,0:16:00,0,0,0,0,EF0,0.6,CORK,"$30,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,LEFLORE,4/27/2011,0:18:00,0,0,0,0,EF1,4.46,SISLOFF JCT,$0.00 ,"$30,000.00 ",1
TENNESSEE,Tornado,KNOX,6/24/2011,0:20:00,0,0,0,0,EF0,1,WEST KNOXVILLE,"$40,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,HOLMES,4/27/2011,0:21:00,0,0,0,0,EF1,1.13,BEE LAKE,"$50,000.00 ","$100,000.00 ",1
TEXAS,Tornado,JOHNSON,4/11/2011,0:22:00,2,0,0,0,EF1,0.13,ALVARADO,"$100,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,TALLAHATCHIE,4/27/2011,0:23:00,0,0,0,0,EF1,21.71,MACEL,"$35,000.00 ",$0.00 ,1
NEW YORK,Tornado,CHEMUNG,4/28/2011,0:23:00,0,0,0,0,EF2,0.86,ERIN,"$575,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,LEFLORE,4/27/2011,0:24:00,0,0,0,0,EF1,3.21,SIDON,"$50,000.00 ",$0.00 ,1
NORTH CAROLINA,Tornado,SURRY,4/5/2011,0:25:00,0,0,0,0,EF1,2.68,ARARAT,"$1,000,000.00 ",$0.00 ,1
OHIO,Tornado,FAYETTE,5/26/2011,0:25:00,0,0,0,0,EF0,0.46,BLOOMINGBURG,"$35,000.00 ",$0.00 ,0
OHIO,Tornado,FAYETTE,5/26/2011,0:26:00,0,0,0,0,EF0,0.99,YATESVILLE,"$50,000.00 ",$0.00 ,0
ILLINOIS,Tornado,FAYETTE,2/28/2011,0:27:00,0,0,0,0,EF2,1.26,CONFIDNECE,$0.00 ,$0.00 ,2
MARYLAND,Tornado,ALLEGANY,4/28/2011,0:27:00,0,0,0,0,EF0,0.55,TOWN CREEK,"$10,000.00 ",$0.00 ,0
KENTUCKY,Tornado,FRANKLIN,4/20/2011,0:28:00,0,0,0,0,EF0,4.81,FRANKFT CPTL CITY AR,$0.00 ,$0.00 ,0
INDIANA,Tornado,MADISON,2/28/2011,0:30:00,0,0,0,0,EF1,0.63,INGALLS,"$105,000.00 ",$0.00 ,1
GEORGIA,Tornado,BIBB,4/5/2011,0:30:00,0,0,0,0,EF1,1.11,WALDEN,"$300,000.00 ",$0.00 ,1
KENTUCKY,Tornado,SIMPSON,4/20/2011,0:30:00,0,0,0,0,EF1,3.67,FRANKLIN WHAK ARPT,$0.00 ,$0.00 ,1
MISSOURI,Tornado,DOUGLAS,5/25/2011,0:30:00,0,0,0,0,EF1,3.69,DOGWOOD,"$20,000.00 ",$0.00 ,1
ILLINOIS,Tornado,FAYETTE,2/28/2011,0:32:00,0,0,0,0,EF1,0.15,ST ELMO,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,FAYETTE,2/28/2011,0:33:00,0,0,0,0,EF2,0.08,ST ELMO,$0.00 ,$0.00 ,2
MISSOURI,Tornado,WEBSTER,5/25/2011,0:35:00,0,0,0,0,EF0,5.58,SARVIS PT,$0.00 ,$0.00 ,0
INDIANA,Tornado,JACKSON,4/23/2011,0:35:00,0,0,0,0,EF0,3.79,ROCKFORD,"$30,000.00 ",$0.00 ,0
MARYLAND,Tornado,ALLEGANY,4/28/2011,0:35:00,0,0,0,0,EF0,0.55,GREEN RANGE STATION,"$5,000.00 ",$0.00 ,0
LOUISIANA,Tornado,LA SALLE,4/27/2011,0:36:00,0,0,0,0,EF0,7.98,TULLOS,"$40,000.00 ",$0.00 ,0
GEORGIA,Tornado,GREENE,4/28/2011,0:36:00,0,0,0,0,EF1,3.47,GRESHAMVILLE,"$750,000.00 ",$0.00 ,1
ARKANSAS,Tornado,SALINE,4/15/2011,0:38:00,0,0,0,0,EF1,2.95,TRASKWOOD,"$40,000.00 ",$0.00 ,1
VIRGINIA,Tornado,BOTETOURT,4/28/2011,0:39:00,0,0,0,0,EF0,1.62,LICK RUN,"$5,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,CHOCTAW,1/1/2011,0:40:00,0,0,0,0,EF1,0.61,WEIR,"$65,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,HOLMES,4/27/2011,0:40:00,0,0,0,0,EF3,18.53,LEXINGTON,"$600,000.00 ","$600,000.00 ",3
MISSISSIPPI,Tornado,HOLMES,4/27/2011,0:40:00,0,0,0,0,EF2,12.35,OWENS WELLS,"$100,000.00 ","$400,000.00 ",2
NEW YORK,Tornado,TOMPKINS,4/28/2011,0:41:00,0,0,0,0,EF1,2.06,NEWFIELD SKYHOOK ARP,"$125,000.00 ",$0.00 ,1
PENNSYLVANIA,Tornado,TIOGA,5/30/2011,0:45:00,0,0,0,0,EF1,2.54,KNOXVILLE,"$25,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,CHOCTAW,1/1/2011,0:46:00,0,0,0,0,EF1,6.52,WEIR,"$20,000.00 ",$0.00 ,1
ARKANSAS,Tornado,SALINE,4/15/2011,0:47:00,0,0,0,0,EF1,13.49,DETONTI,"$600,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,ATTALA,4/27/2011,0:51:00,0,0,0,0,EF2,22.47,SALLIS,"$550,000.00 ","$250,000.00 ",2
MISSISSIPPI,Tornado,HOLMES,4/27/2011,0:51:00,0,0,0,0,EF0,1.7,DURANT,"$25,000.00 ",$0.00 ,0
KENTUCKY,Tornado,SCOTT,4/20/2011,0:54:00,0,0,0,0,EF1,0.51,NEWTOWN,"$35,000.00 ",$0.00 ,1
MISSOURI,Tornado,CRAWFORD,6/19/2011,0:57:00,0,0,0,0,EF0,1.34,KEYSVILLE,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,PULASKI,4/15/2011,0:57:00,2,0,2,0,EF1,3.94,CAMMACK VLG,"$38,500,000.00 ",$0.00 ,1
MISSOURI,Tornado,CRAWFORD,6/19/2011,0:58:00,3,0,0,0,EF2,2.77,KEYSVILLE,"$150,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,HOLMES,4/27/2011,0:59:00,0,0,0,0,EF1,0.81,WEST,"$5,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,CARROLL,4/27/2011,1:00:00,0,0,0,0,EF2,8,BEATTY,"$5,000.00 ","$300,000.00 ",2
ARKANSAS,Tornado,PULASKI,4/15/2011,1:01:00,0,0,0,0,EF1,6.57,WARD,"$2,000,000.00 ",$0.00 ,1
ARKANSAS,Tornado,PULASKI,4/15/2011,1:02:00,0,0,0,0,EF1,3.36,WOODSON,"$175,000.00 ",$0.00 ,1
INDIANA,Tornado,WARRICK,4/26/2011,1:02:00,0,0,0,0,EF2,4.53,BOONVILLE,"$90,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,CARROLL,4/27/2011,1:03:00,0,0,0,0,EF1,4.47,BEATTY,"$100,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,GRENADA,4/27/2011,1:06:00,0,0,0,0,EF1,1.86,GORE SPGS,"$60,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,HINDS,3/9/2011,1:08:00,0,0,0,0,EF1,6,UTICA,"$150,000.00 ",$0.00 ,1
ARKANSAS,Tornado,PULASKI,4/15/2011,1:09:00,1,0,0,0,EF1,5.74,ROTTAKEN,"$450,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,MONTGOMERY,4/27/2011,1:10:00,0,0,0,0,EF1,0.54,POLAR CREEK,"$3,000.00 ",$0.00 ,1
VIRGINIA,Tornado,ROCKINGHAM,4/28/2011,1:12:00,0,0,0,0,EF2,9.06,GENOA,"$200,000.00 ",$0.00 ,2
INDIANA,Tornado,SPENCER,6/26/2011,1:12:00,0,0,0,0,EF1,1.22,ST MEINRAD,"$60,000.00 ",$0.00 ,1
TEXAS,Tornado,KAUFMAN,4/11/2011,1:13:00,0,0,0,0,EF1,0.53,FORNEY,"$60,000.00 ",$0.00 ,1
OHIO,Tornado,PICKAWAY,4/20/2011,1:14:00,0,0,0,0,EF1,4.22,NEW HOLLAND,"$75,000.00 ",$0.00 ,1
ARKANSAS,Tornado,LONOKE,4/15/2011,1:14:00,0,0,0,0,EF1,1.05,WILLOW BELLE,"$5,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,OKTIBBEHA,1/1/2011,1:15:00,0,0,0,0,EF1,1.29,STARKVILLE BRYAN ARP,"$3,000,000.00 ",$0.00 ,1
VIRGINIA,Tornado,AUGUSTA,4/28/2011,1:17:00,0,0,0,0,EF1,4.01,BUFFALO GAP,"$100,000.00 ",$0.00 ,1
ARKANSAS,Tornado,LONOKE,4/15/2011,1:17:00,0,0,0,0,EF2,6.98,PETTUS,"$20,000,000.00 ","$50,000.00 ",2
MISSISSIPPI,Tornado,MONTGOMERY,4/27/2011,1:17:00,0,0,0,0,EF2,7.86,POLAR CREEK,"$350,000.00 ","$800,000.00 ",2
PENNSYLVANIA,Tornado,HUNTINGDON,4/28/2011,1:20:00,0,0,0,0,EF1,2.85,BROAD TOP CITY,"$10,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,ATTALA,4/27/2011,1:20:00,0,0,0,0,EF1,0.49,ETHEL,"$25,000.00 ",$0.00 ,1
VIRGINIA,Tornado,SHENANDOAH,4/28/2011,1:22:00,0,0,0,0,EF2,24.45,HEPNERS,"$250,000.00 ",$0.00 ,2
OHIO,Tornado,FRANKLIN,4/20/2011,1:22:00,0,0,0,0,EF1,2.54,(LCK)RCKENBCKR ARPT,"$35,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,CHOCTAW,4/27/2011,1:25:00,0,0,0,0,EF2,3.82,FRENCH CAMP,"$75,000.00 ","$250,000.00 ",2
MISSISSIPPI,Tornado,CHOCTAW,4/27/2011,1:25:00,2,0,0,0,EF2,6.79,FRENCH CAMP,"$350,000.00 ","$400,000.00 ",2
OHIO,Tornado,FRANKLIN,4/20/2011,1:26:00,0,0,0,0,EF0,0.12,GROVEPORT,"$30,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,CHOCTAW,4/27/2011,1:29:00,5,0,0,0,EF2,13.82,CHESTER,"$500,000.00 ","$700,000.00 ",2
MISSISSIPPI,Tornado,WINSTON,4/27/2011,1:29:00,0,0,0,0,EF1,4.2,RURAL HILL,"$85,000.00 ","$150,000.00 ",1
TEXAS,Tornado,HUNT,4/11/2011,1:34:00,0,0,0,0,EF1,6.53,CASH,"$250,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,HINDS,3/9/2011,1:34:00,0,0,0,0,EF2,2.24,TERRY,"$500,000.00 ",$0.00 ,2
INDIANA,Tornado,GIBSON,2/28/2011,1:36:00,0,0,0,0,EF1,23.32,OWENSVILLE,"$150,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,CHOCTAW,4/27/2011,1:37:00,0,0,0,0,EF1,1.35,SHERWOOD,"$5,000.00 ",$0.00 ,1
GEORGIA,Tornado,DODGE,4/5/2011,1:39:00,2,0,1,0,EF2,3.13,DUBOIS,"$150,000.00 ",$0.00 ,2
OHIO,Tornado,FAIRFIELD,4/20/2011,1:39:00,0,0,0,0,EF1,2.58,BALTIMORE,"$45,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,WEBSTER,4/27/2011,1:39:00,5,0,1,0,EF2,11.98,SAPA,"$600,000.00 ","$600,000.00 ",2
OHIO,Tornado,LICKING,4/20/2011,1:42:00,0,0,0,0,EF2,3.85,NEWARK HEATH ARPT,"$45,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,WEBSTER,4/27/2011,1:43:00,15,0,0,0,EF3,11.05,MATHISTON,"$3,000,000.00 ","$700,000.00 ",3
MISSISSIPPI,Tornado,WINSTON,4/27/2011,1:47:00,0,0,0,0,EF1,7.35,LOUISVLL WINSTON ARP,"$60,000.00 ","$200,000.00 ",1
GEORGIA,Tornado,PUTNAM,4/28/2011,1:50:00,0,0,0,0,EF1,3.74,FLAT ROCK,"$1,000,000.00 ",$0.00 ,1
OHIO,Tornado,LICKING,4/20/2011,1:51:00,0,0,0,0,EF1,0.2,CLAY LICK,"$40,000.00 ",$0.00 ,1
INDIANA,Tornado,GIBSON,2/28/2011,1:51:00,0,0,0,0,EF2,11.8,PRINCETON,"$350,000.00 ",$0.00 ,2
OHIO,Tornado,PIKE,4/20/2011,1:51:00,0,0,0,0,EF0,0.2,PIKETON,"$10,000.00 ",$0.00 ,0
IOWA,Tornado,WEBSTER,7/11/2011,1:52:00,0,0,0,0,EF0,2.21,MOORLAND NESLER ARPT,$0.00 ,"$10,000.00 ",0
OHIO,Tornado,PIKE,4/20/2011,1:53:00,0,0,0,0,EF0,0.07,ZAHNS CORNERS,"$70,000.00 ",$0.00 ,0
PENNSYLVANIA,Tornado,JUNIATA,4/28/2011,1:53:00,0,0,0,0,EF1,8.46,EAST WATERFORD,"$25,000.00 ",$0.00 ,1
INDIANA,Tornado,DUBOIS,6/26/2011,1:54:00,0,0,0,0,EF1,2.2,MILLERSPORT,"$15,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,CLAY,4/27/2011,1:54:00,0,0,0,0,EF2,15.16,PINEBLUFF,"$900,000.00 ","$500,000.00 ",2
GEORGIA,Tornado,HANCOCK,4/28/2011,1:57:00,0,0,0,0,EF0,3,SANDY RUN,"$15,000.00 ",$0.00 ,0
NEW JERSEY,Tornado,MERCER,8/28/2011,2:00:00,0,0,0,0,EF0,0.6,HIGHTSTOWN,"$25,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,KEMPER,1/1/2011,2:00:00,0,0,0,0,EF2,4.61,KELLIS STORE,"$600,000.00 ",$0.00 ,2
VIRGINIA,Tornado,ROCKINGHAM,4/28/2011,2:01:00,0,0,0,0,EF1,0.86,LINVILLE,"$50,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,NOXUBEE,1/1/2011,2:07:00,0,0,0,0,EF2,1.46,GHOLSON,"$200,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,CHICKASAW,4/27/2011,2:07:00,2,0,0,0,EF3,9.59,MC CONDY,"$250,000.00 ",$0.00 ,3
INDIANA,Tornado,PIKE,4/26/2011,2:09:00,0,0,0,0,EF1,0.54,SPURGEON,"$110,000.00 ",$0.00 ,1
FLORIDA,Tornado,ESCAMBIA,9/4/2011,2:10:00,0,0,0,0,EF1,2.4,GULF BEACH,"$250,000.00 ",$0.00 ,1
INDIANA,Tornado,PERRY,6/26/2011,2:14:00,0,0,0,0,EF1,2.3,ADYEVILLE,$0.00 ,$0.00 ,1
FLORIDA,Tornado,CLAY,10/10/2011,2:15:00,0,0,0,0,EF1,0.69,HIBERNIA,"$20,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,MONROE,4/27/2011,2:17:00,3,0,0,0,EF3,9.12,GIBSON,"$750,000.00 ",$0.00 ,3
NEW YORK,Tornado,CHENANGO,4/28/2011,2:20:00,0,0,0,0,EF2,7.37,PHARSALIA,"$625,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,NOXUBEE,4/27/2011,2:20:00,0,0,0,0,EF1,3.36,BROOKSVILLE,"$250,000.00 ",$0.00 ,1
NORTH CAROLINA,Tornado,CALDWELL,4/28/2011,2:22:00,1,0,0,0,EF1,4.45,SAW MILLS,$0.00 ,$0.00 ,1
ALABAMA,Tornado,BALDWIN,9/4/2011,2:22:00,0,0,0,0,EF1,0.76,LILLIAN,"$200,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,NOXUBEE,1/1/2011,2:25:00,1,0,0,0,EF3,9.63,MC LEOD,"$1,500,000.00 ",$0.00 ,3
MISSISSIPPI,Tornado,LOWNDES,4/27/2011,2:25:00,0,0,0,0,EF1,2.88,CRAWFORD,"$50,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,MAYES,8/10/2011,2:32:00,0,0,0,0,EF1,1.5,LOCUST GROVE,$0.00 ,$0.00 ,1
NORTH CAROLINA,Tornado,ALEXANDER,4/28/2011,2:33:00,0,0,0,0,EF1,4.32,ALL HEALING SPGS,$0.00 ,$0.00 ,1
OKLAHOMA,Tornado,CHEROKEE,8/10/2011,2:34:00,0,0,0,0,EF1,0.8,PEGGS,$0.00 ,$0.00 ,1
OKLAHOMA,Tornado,MAYES,8/10/2011,2:35:00,2,0,1,0,EF2,2.7,LOCUST GROVE,$0.00 ,$0.00 ,2
GEORGIA,Tornado,WARREN,4/28/2011,2:39:00,0,0,0,0,EF1,7.76,NORWOOD,"$1,000,000.00 ",$0.00 ,1
LOUISIANA,Tornado,ST. HELENA,11/16/2011,2:40:00,0,0,0,0,EF1,0.45,LIVERPOOL,"$50,000.00 ",$0.00 ,1
NORTH DAKOTA,Tornado,BARNES,7/15/2011,2:40:00,0,0,0,0,EF1,3,VALLEY CITY ARPT,"$750,000.00 ","$250,000.00 ",1
NORTH DAKOTA,Tornado,WALSH,6/3/2011,2:40:00,0,0,0,0,EF1,16.15,PLEASANT VLY,$0.00 ,$0.00 ,1
MISSISSIPPI,Tornado,TISHOMINGO,4/27/2011,2:43:00,1,0,0,0,EF2,9.28,BELMONT,"$500,000.00 ",$0.00 ,2
VIRGINIA,Tornado,SHENANDOAH,4/28/2011,2:45:00,0,0,0,0,EF0,1.35,CAPON RD,"$20,000.00 ",$0.00 ,0
VIRGINIA,Tornado,FREDERICK,4/28/2011,2:46:00,0,0,0,0,EF0,2.93,MEADOW MILLS,"$5,000.00 ",$0.00 ,0
ILLINOIS,Tornado,PERRY,6/19/2011,2:48:00,1,0,0,0,EF1,3.22,CLINCH,"$550,000.00 ",$0.00 ,1
VIRGINIA,Tornado,ROCKINGHAM,4/28/2011,2:55:00,0,0,0,0,EF1,2.63,PLEASANT VLY,"$75,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,KEMPER,1/1/2011,2:56:00,0,0,0,0,EF1,11.06,DAMASCUS,"$110,000.00 ",$0.00 ,1
NORTH DAKOTA,Tornado,PEMBINA,6/3/2011,2:56:00,0,0,0,0,EF1,9.17,CRYSTAL,$0.00 ,$0.00 ,1
NEW YORK,Tornado,CHENANGO,4/28/2011,2:58:00,0,0,0,0,EF1,3.39,SMITHVILLE CENTER,"$75,000.00 ",$0.00 ,1
NEW YORK,Tornado,QUEENS,8/28/2011,3:00:00,0,0,0,0,EF0,1,HOLLIS,$0.00 ,$0.00 ,0
ALABAMA,Tornado,LAUDERDALE,4/27/2011,3:01:00,0,0,0,0,EF1,9.02,WATERLOO,$0.00 ,$0.00 ,1
INDIANA,Tornado,PIKE,2/28/2011,3:01:00,0,0,0,0,EF2,10.21,LITTLE,"$250,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,KEMPER,4/27/2011,3:03:00,0,0,0,0,EF1,2.62,WAHALAK,"$10,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,NOXUBEE,4/27/2011,3:05:00,0,0,0,0,EF2,9.91,GALYX,"$250,000.00 ","$500,000.00 ",2
NORTH CAROLINA,Tornado,TYRRELL,9/29/2011,3:10:00,1,0,0,0,EF1,0.05,JERRY,"$20,000.00 ",$0.00 ,1
INDIANA,Tornado,PIKE,2/28/2011,3:10:00,0,0,0,0,EF0,1.93,OTWELL,"$150,000.00 ",$0.00 ,0
TENNESSEE,Tornado,WAYNE,4/27/2011,3:11:00,0,0,0,0,EF0,0.17,RANSOM STAND,"$1,000.00 ",$0.00 ,0
ALABAMA,Tornado,PICKENS,4/27/2011,3:16:00,0,0,0,0,EF1,22.63,DANCY,"$2,900,000.00 ",$0.00 ,1
INDIANA,Tornado,DUBOIS,2/28/2011,3:19:00,1,0,0,0,EF2,14.17,MILLERSPORT,"$500,000.00 ",$0.00 ,2
ALABAMA,Tornado,LAUDERDALE,4/27/2011,3:19:00,1,0,0,0,EF1,1.82,SMITHSONIA,$0.00 ,$0.00 ,1
TEXAS,Tornado,JIM WELLS,1/9/2011,3:25:00,0,0,0,0,EF0,1.79,(ALI)ALICE INTL ARPT,"$10,000.00 ",$0.00 ,0
ALABAMA,Tornado,PICKENS,4/27/2011,3:27:00,0,0,0,0,EF2,14.36,CARROLLTON,"$1,800,000.00 ",$0.00 ,2
TEXAS,Tornado,NUECES,1/9/2011,3:29:00,0,0,0,0,EF1,21.51,AGUA DULCE,"$5,000,000.00 ",$0.00 ,1
LOUISIANA,Tornado,TERREBONNE,11/16/2011,3:35:00,0,0,0,0,EF0,0.1,PRESQUE ISLE,"$30,000.00 ",$0.00 ,0
ALABAMA,Tornado,PICKENS,4/27/2011,3:41:00,0,0,0,0,EF1,3.46,GORDO,"$11,000.00 ",$0.00 ,1
ALABAMA,Tornado,TUSCALOOSA,4/27/2011,3:44:00,0,0,0,0,EF3,19,HOLMAN,"$730,000.00 ",$0.00 ,3
MARYLAND,Tornado,CHARLES,4/5/2011,3:48:00,0,0,0,0,EF0,0.09,MATTAWOMAN,"$5,000.00 ",$0.00 ,0
FLORIDA,Tornado,JACKSON,4/28/2011,3:50:00,0,0,0,0,EF1,3.03,(MAI)MARIANNA MUNICIPAL ARPT,"$500,000.00 ",$0.00 ,1
KANSAS,Tornado,HASKELL,10/8/2011,3:50:00,0,0,0,0,EF1,2.84,TICE,"$8,000.00 ",$0.00 ,1
GEORGIA,Tornado,CHATTAHOOCHEE,4/16/2011,3:50:00,0,0,0,0,EF1,0.26,OCHILLEE,"$250,000.00 ",$0.00 ,1
NEW YORK,Tornado,SUFFOLK,8/28/2011,3:50:00,0,0,0,0,EF0,4,BABYLON,$0.00 ,$0.00 ,0
MARYLAND,Tornado,PRINCE GEORGE'S,4/5/2011,3:55:00,0,0,0,0,EF0,0.73,COLLINGTON,"$2,000.00 ",$0.00 ,0
MARYLAND,Tornado,ANNE ARUNDEL,4/5/2011,3:56:00,0,0,0,0,EF0,0.61,CONAWAYS,"$2,000.00 ",$0.00 ,0
ALABAMA,Tornado,LAWRENCE,4/20/2011,3:58:00,0,0,0,0,EF1,2.62,LEOLA,$0.00 ,$0.00 ,1
NEW YORK,Tornado,CHENANGO,4/28/2011,3:58:00,0,0,0,0,EF1,3.47,COLUMBUS,"$50,000.00 ",$0.00 ,1
IOWA,Tornado,MAHASKA,6/20/2011,3:59:00,0,0,0,0,EF1,0.35,NEW SHARON,"$150,000.00 ","$3,000.00 ",1
ALABAMA,Tornado,FAYETTE,4/27/2011,4:03:00,4,0,0,0,EF1,7.28,BERRY,"$1,400,000.00 ",$0.00 ,1
NEW YORK,Tornado,HERKIMER,4/28/2011,4:04:00,0,0,0,0,EF1,2.88,FRANKFORT UTICA ARPT,$0.00 ,$0.00 ,1
MISSISSIPPI,Tornado,MARION,11/16/2011,4:11:00,0,0,0,0,EF1,5.91,GOSS,"$200,000.00 ",$0.00 ,1
FLORIDA,Tornado,OKALOOSA,9/4/2011,4:15:00,0,0,0,0,EF0,0.78,CRESTVIEW,"$25,000.00 ",$0.00 ,0
ALABAMA,Tornado,TUSCALOOSA,4/27/2011,4:17:00,0,0,0,0,EF3,18.38,COALING,"$9,200,000.00 ",$0.00 ,3
ALABAMA,Tornado,WALKER,4/27/2011,4:18:00,20,0,0,0,EF3,18.9,DRIFTON,"$13,400,000.00 ",$0.00 ,3
MISSISSIPPI,Tornado,JEFFERSON DAVIS,11/16/2011,4:19:00,0,0,0,0,EF1,3.72,BASSFIELD,"$100,000.00 ",$0.00 ,1
INDIANA,Tornado,CLARK,2/28/2011,4:29:00,0,0,0,0,EF0,2.12,WATSON,"$5,000.00 ",$0.00 ,0
KENTUCKY,Tornado,JEFFERSON,2/28/2011,4:30:00,0,0,0,0,EF1,0.91,HARRODS CREEK,"$2,000.00 ",$0.00 ,1
ALABAMA,Tornado,JEFFERSON,4/27/2011,4:32:00,0,0,0,0,EF0,1.88,KIMBREL,"$80,000.00 ",$0.00 ,0
MINNESOTA,Tornado,WILKIN,7/15/2011,4:32:00,0,0,0,0,EF1,1,BRECKENRIDGE,"$5,000.00 ",$0.00 ,1
