state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
OKLAHOMA,Tornado,CHOCTAW,12/12/2015,18:03:00,0,0,0,0,EF1,3.3,BUNCH,$0.00 ,$0.00 ,1
TENNESSEE,Tornado,HAYWOOD,5/20/2015,14:30:00,0,0,0,0,EF0,0.07,CUTHBERT SWITCH,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,BOONE,4/9/2015,18:17:00,0,0,0,0,EF1,2.21,IRENE,"$75,000.00 ",$0.00 ,1
ILLINOIS,Tornado,WHITESIDE,4/9/2015,17:02:00,0,0,0,0,EF1,1.08,USTICK,$0.00 ,$0.00 ,1
TEXAS,Tornado,SOMERVELL,4/26/2015,20:09:00,0,0,0,0,EF0,0.17,GLEN ROSE,$0.00 ,$0.00 ,0
TEXAS,Tornado,JOHNSON,4/26/2015,21:03:00,0,0,0,0,EF0,2.02,RIO VISTA,"$100,000.00 ",$0.00 ,0
OKLAHOMA,Tornado,LE FLORE,7/7/2015,16:42:00,0,0,0,0,EF1,0.3,MILTON,"$15,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,ADAIR,7/9/2015,16:18:00,0,0,0,0,EF1,3.7,PROCTOR,$0.00 ,$0.00 ,1
MARYLAND,Tornado,CHARLES,6/27/2015,15:32:00,0,0,0,0,EF0,3.89,ISSUE,"$3,000.00 ",$0.00 ,0
MARYLAND,Tornado,FREDERICK,6/20/2015,18:39:00,0,0,0,0,EF0,1.47,TUSCARORA,"$5,000.00 ",$0.00 ,0
TEXAS,Tornado,COOKE,5/9/2015,15:55:00,0,0,0,0,EF0,0.68,GAINESVILLE MUNI ARP,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,BOONE,4/9/2015,18:24:00,0,0,0,0,EF0,0.42,BELVIDERE,"$20,000.00 ",$0.00 ,0
KANSAS,Tornado,SMITH,4/12/2015,17:46:00,0,0,0,0,EF0,1.12,SMITH CENTER,"$20,000.00 ",$0.00 ,0
ILLINOIS,Tornado,CARROLL,4/9/2015,17:04:00,0,0,0,0,EF1,7.22,THOMSON,$0.00 ,$0.00 ,1
TEXAS,Tornado,JOHNSON,4/26/2015,21:24:00,0,0,0,0,EF0,1.07,RIO VISTA,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,PERRY,6/19/2015,17:01:00,0,0,0,0,EF0,0.1,SUNFIELD,$0.00 ,$0.00 ,0
TEXAS,Tornado,EASTLAND,5/9/2015,16:15:00,0,0,0,0,EF0,0.1,STAFF,"$90,000.00 ",$0.00 ,0
TEXAS,Tornado,ERATH,5/9/2015,17:58:00,0,0,0,0,EF0,0.29,HUCKABAY,$0.00 ,$0.00 ,0
TEXAS,Tornado,DENTON,5/10/2015,13:16:00,0,0,0,0,EF1,5.19,ARGYLE,"$3,500,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,CHEROKEE,7/9/2015,16:08:00,0,0,0,0,EF1,5.5,ELLERVILLE,$0.00 ,$0.00 ,1
MARYLAND,Tornado,CHARLES,6/27/2015,15:28:00,0,0,0,0,EF1,2.02,MORGANTOWN,"$500,000.00 ",$0.00 ,1
MISSOURI,Tornado,RAY,5/16/2015,22:51:00,0,0,0,0,EF1,1.06,TAITSVILLE,$0.00 ,$0.00 ,1
MISSOURI,Tornado,CALDWELL,5/16/2015,22:53:00,0,0,0,0,EF0,1.76,POLO,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,BOONE,4/9/2015,18:25:00,0,0,0,0,EF1,3.92,HERBERT,"$150,000.00 ",$0.00 ,1
ALABAMA,Tornado,LIMESTONE,4/20/2015,0:45:00,0,0,0,0,EF0,0.76,PISGAH,$0.00 ,$0.00 ,0
TEXAS,Tornado,HOWARD,5/5/2015,14:23:00,0,0,0,0,EF1,8.12,LUTHER,"$5,000.00 ",$0.00 ,1
TEXAS,Tornado,GRAYSON,5/10/2015,15:08:00,0,0,0,0,EF1,2.6,SOUTH GALE,"$50,000.00 ",$0.00 ,1
ILLINOIS,Tornado,MCHENRY,4/9/2015,18:50:00,0,0,0,0,EF1,0.32,HARTLAND,$0.00 ,$0.00 ,1
TEXAS,Tornado,DENTON,5/10/2015,13:39:00,0,0,0,0,EF0,2.9,AUBREY,"$40,000.00 ","$20,000.00 ",0
TEXAS,Tornado,KAUFMAN,5/10/2015,17:07:00,0,0,0,0,EF0,0.1,ROSSER,$0.00 ,$0.00 ,0
TEXAS,Tornado,KAUFMAN,5/10/2015,17:34:00,0,0,0,0,EF0,0.05,KAUFMAN FLYING G ARP,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,HARLAN,5/9/2015,19:36:00,0,0,0,0,EF0,0.01,OXFORD,$0.00 ,$0.00 ,0
KENTUCKY,Tornado,MADISON,4/7/2015,17:57:00,0,0,0,0,EF0,0.6,BEREA RICHMOND FLD,"$60,000.00 ",$0.00 ,0
ILLINOIS,Tornado,LEE,4/9/2015,17:39:00,0,0,0,0,EF1,3.62,FRANKLIN GROVE,"$1,000,000.00 ",$0.00 ,1
LOUISIANA,Tornado,JEFFERSON,5/26/2015,0:22:00,0,0,0,0,EF1,0.37,KENNER,$0.00 ,$0.00 ,1
ARKANSAS,Tornado,BENTON,7/9/2015,16:55:00,0,0,0,0,EF1,3.6,GENTRY,"$150,000.00 ",$0.00 ,1
FLORIDA,Tornado,BROWARD,5/25/2015,11:00:00,4,0,0,0,EF0,0.06,PORT EVERGLADES,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,HARLAN,5/9/2015,19:25:00,0,0,0,0,EF0,0.28,STAMFORD,$0.00 ,$0.00 ,0
KENTUCKY,Tornado,MADISON,4/7/2015,18:03:00,0,0,0,0,EF1,2,SPEEDWELL,"$15,000.00 ",$0.00 ,1
TEXAS,Tornado,PARKER,4/24/2015,17:13:00,0,0,0,0,EF0,0.98,ALEDO,"$1,000.00 ",$0.00 ,0
ILLINOIS,Tornado,OGLE,4/9/2015,17:43:00,0,0,0,0,EF4,20.94,CARTHAGE,"$10,000,000.00 ",$0.00 ,4
TEXAS,Tornado,HARRISON,5/25/2015,10:46:00,0,0,0,0,EF1,9.54,MARSHALL ARPT,"$300,000.00 ",$0.00 ,1
MISSOURI,Tornado,WASHINGTON,4/8/2015,14:30:00,0,0,0,0,EF1,4.1,POTOSI,$0.00 ,$0.00 ,1
KENTUCKY,Tornado,GRAVES,6/19/2015,12:30:00,0,0,0,0,EF0,1.79,FARMINGTON,"$4,000.00 ","$5,000.00 ",0
NEBRASKA,Tornado,THAYER,5/6/2015,17:04:00,0,0,0,0,EF2,11.07,CHESTER,"$1,000,000.00 ",$0.00 ,2
NEBRASKA,Tornado,THAYER,5/6/2015,16:26:00,0,0,0,0,EF0,1.79,DAVENPORT,"$500,000.00 ",$0.00 ,0
TEXAS,Tornado,FAYETTE,5/25/2015,17:16:00,0,0,0,0,EF1,4.06,FREYBURG,$0.00 ,$0.00 ,1
TEXAS,Tornado,GAINES,6/12/2015,17:34:00,0,0,0,0,EF0,0.52,LOOP,$0.00 ,$0.00 ,0
TEXAS,Tornado,HILL,5/10/2015,17:03:00,0,0,0,0,EF0,0.6,PEORIA,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,DE KALB,4/9/2015,18:12:00,11,0,2,0,EF3,4.83,FAIRDALE,"$8,000,000.00 ",$0.00 ,3
ILLINOIS,Tornado,BOONE,4/9/2015,18:19:00,0,0,0,0,EF0,0.75,IRENE,$0.00 ,$0.00 ,0
NEW HAMPSHIRE,Tornado,MERRIMACK,7/30/2015,16:53:00,0,0,0,0,EF0,0.42,WARNER,$0.00 ,$0.00 ,0
TEXAS,Tornado,SCURRY,4/22/2015,17:18:00,0,0,0,0,EF0,0.01,INADALE,$0.00 ,$0.00 ,0
TEXAS,Tornado,HARRISON,5/24/2015,10:34:00,0,0,0,0,EF1,1.89,GILL,"$75,000.00 ",$0.00 ,1
ILLINOIS,Tornado,COOK,5/26/2015,12:08:00,0,0,0,0,EF0,0.4,MC COOK,"$10,000.00 ",$0.00 ,0
WEST VIRGINIA,Tornado,UPSHUR,6/17/2015,18:12:00,0,0,0,0,EF1,1.77,QUEENS,"$300,000.00 ",$0.00 ,1
TEXAS,Tornado,WILSON,5/25/2015,17:10:00,0,0,0,0,EF0,1.7,POTH,$0.00 ,$0.00 ,0
TEXAS,Tornado,WILSON,5/25/2015,17:57:00,0,0,0,0,EF0,1.81,PANDORA,$0.00 ,$0.00 ,0
TEXAS,Tornado,KING,5/13/2015,16:57:00,0,0,0,0,EF0,0.08,GUTHRIE,$0.00 ,$0.00 ,0
FLORIDA,Tornado,SUWANNEE,4/19/2015,15:30:00,0,0,0,0,EF1,3.63,LANCASTER,$0.00 ,$0.00 ,1
TEXAS,Tornado,WILLIAMSON,5/25/2015,13:45:00,0,0,0,0,EF1,0.33,GEORGETOWN,"$50,000.00 ",$0.00 ,1
VIRGINIA,Tornado,PRINCE WILLIAM,6/20/2015,18:27:00,0,0,0,0,EF0,2.08,BRISTOW,"$50,000.00 ",$0.00 ,0
NEBRASKA,Tornado,THAYER,5/6/2015,16:28:00,0,0,0,0,EF0,1.04,BYRON,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,HALL,5/6/2015,16:45:00,0,0,0,0,EF0,0.01,ALDA,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,JOHNSON,6/19/2015,14:57:00,0,0,0,0,EF1,0.4,GOREVILLE,"$5,000.00 ",$0.00 ,1
ILLINOIS,Tornado,FRANKLIN,6/19/2015,15:51:00,0,0,0,0,EF1,0.92,EZRA,"$500,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,LATIMER,5/23/2015,19:44:00,0,0,0,0,EF0,1.6,PANOLA,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,HAMILTON,6/19/2015,16:30:00,0,0,0,0,EF0,0.49,FLINT,"$2,000.00 ","$10,000.00 ",0
MISSOURI,Tornado,HENRY,5/16/2015,23:48:00,0,0,0,0,EF0,6.46,CLINTON,$0.00 ,$0.00 ,0
MISSOURI,Tornado,BATES,5/16/2015,23:05:00,0,0,0,0,EF1,0.88,ADRIAN,$0.00 ,$0.00 ,1
NORTH DAKOTA,Tornado,BENSON,7/11/2015,21:24:00,0,0,0,0,EF0,0.06,BAKER,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,LINCOLN,6/14/2015,11:25:00,0,0,0,0,EF0,1.04,(LBF)BIRD FLD NORTH,$0.00 ,$0.00 ,0
MISSOURI,Tornado,RAY,5/16/2015,20:35:00,0,0,0,0,EF0,0.87,LAWSON,$0.00 ,$0.00 ,0
MISSOURI,Tornado,JACKSON,5/16/2015,22:15:00,0,0,0,0,EF1,5.06,BUCKNER,$0.00 ,$0.00 ,1
MISSOURI,Tornado,RAY,5/16/2015,22:24:00,0,0,0,0,EF2,4.97,ORRICK,$0.00 ,$0.00 ,2
OKLAHOMA,Tornado,LE FLORE,5/25/2015,16:17:00,0,0,0,0,EF1,6.4,WHITESBORO,"$10,000.00 ",$0.00 ,1
OHIO,Tornado,GREENE,5/26/2015,16:16:00,2,0,0,0,EF1,0.59,COUNTRY ACRES,"$750,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,PUSHMATAHA,5/25/2015,15:52:00,0,0,0,0,EF2,11.8,NASHOBA,"$35,000.00 ",$0.00 ,2
OKLAHOMA,Tornado,LE FLORE,5/25/2015,16:34:00,0,0,0,0,EF1,7.5,FANSHAWE,$0.00 ,$0.00 ,1
OKLAHOMA,Tornado,DELAWARE,5/29/2015,13:39:00,0,0,0,0,EF1,4.1,CHLOETA,"$10,000.00 ",$0.00 ,1
ILLINOIS,Tornado,WHITE,6/19/2015,14:13:00,0,0,0,0,EF0,4.92,NORRIS CITY,"$5,000.00 ","$50,000.00 ",0
TEXAS,Tornado,HARRIS,5/24/2015,5:33:00,4,0,0,0,EF0,0.5,JEANNETTA,"$200,000.00 ",$0.00 ,0
FLORIDA,Tornado,PALM BEACH,4/23/2015,13:44:00,0,0,0,0,EF0,0.4,RUNYON,$0.00 ,$0.00 ,0
INDIANA,Tornado,PERRY,4/7/2015,15:27:00,0,0,0,0,EF1,2.6,BRANCHVILLE,"$5,000.00 ",$0.00 ,1
NORTH CAROLINA,Tornado,ROBESON,6/27/2015,19:23:00,0,0,0,0,EF1,0.67,RAYNHAM,"$40,000.00 ",$0.00 ,1
NORTH CAROLINA,Tornado,BRUNSWICK,6/27/2015,16:30:00,0,0,0,0,EF0,0.03,MALMO,"$2,500.00 ",$0.00 ,0
FLORIDA,Tornado,PALM BEACH,6/10/2015,15:35:00,0,0,0,0,EF0,0.21,JUPITER,"$5,000.00 ",$0.00 ,0
OHIO,Tornado,STARK,6/18/2015,18:07:00,0,0,0,0,EF1,8.52,UNIONTOWN,"$110,000.00 ",$0.00 ,1
KANSAS,Tornado,OSBORNE,6/3/2015,21:17:00,0,0,0,0,EF1,1.21,DOWNS,"$250,000.00 ",$0.00 ,1
MINNESOTA,Tornado,DOUGLAS,5/16/2015,19:09:00,0,0,0,0,EF0,0.21,OSAKIS,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,SWIFT,5/16/2015,16:33:00,0,0,0,0,EF1,3.07,MURDOCK,"$50,000.00 ",$0.00 ,1
TEXAS,Tornado,UPTON,5/19/2015,14:25:00,0,0,0,0,EF0,0.19,MC CAMEY,$0.00 ,$0.00 ,0
TEXAS,Tornado,WISE,5/19/2015,20:54:00,0,0,0,0,EF1,2.47,BALSORA,"$300,000.00 ",$0.00 ,1
TEXAS,Tornado,WISE,5/19/2015,21:36:00,0,0,0,0,EF1,1.92,BLUETT,"$120,000.00 ",$0.00 ,1
LOUISIANA,Tornado,JEFFERSON,4/27/2015,9:23:00,0,0,0,0,EF1,0.57,MOISANT ARPT,$0.00 ,$0.00 ,1
MICHIGAN,Tornado,ST. CLAIR,6/22/2015,22:55:00,0,0,0,0,EF0,0.63,RILEY CENTER,"$10,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,ROBESON,6/27/2015,19:45:00,0,0,0,0,EF1,0.05,ALLENTON,"$20,000.00 ",$0.00 ,1
KANSAS,Tornado,MITCHELL,6/3/2015,21:28:00,0,0,0,0,EF0,0.26,TIPTON,"$25,000.00 ",$0.00 ,0
KANSAS,Tornado,GRAY,5/24/2015,22:06:00,0,0,0,0,EF1,7.8,MONTEZUMA ARPT,$0.00 ,$0.00 ,1
MINNESOTA,Tornado,MEEKER,5/16/2015,18:48:00,0,0,0,0,EF0,5.02,DARWIN,"$50,000.00 ",$0.00 ,0
IOWA,Tornado,MADISON,5/17/2015,1:20:00,0,0,0,0,EF0,7.11,TRURO,"$25,000.00 ","$5,000.00 ",0
ALABAMA,Tornado,CHEROKEE,4/19/2015,7:38:00,0,0,0,0,EF0,3.52,LEESBURG,$0.00 ,$0.00 ,0
TEXAS,Tornado,JACK,5/19/2015,22:04:00,0,0,0,0,EF0,0.16,JACKSBORO,"$80,000.00 ",$0.00 ,0
TEXAS,Tornado,GRAYSON,5/20/2015,1:35:00,0,0,0,0,EF0,0.31,LOCUST,"$80,000.00 ",$0.00 ,0
MICHIGAN,Tornado,WASHTENAW,6/23/2015,0:31:00,0,0,0,0,EF1,4.33,ROWES CORNER,"$300,000.00 ",$0.00 ,1
COLORADO,Tornado,EL PASO,6/4/2015,16:40:00,0,0,0,0,EF1,0.33,RAMAH,"$2,000.00 ",$0.00 ,1
COLORADO,Tornado,EL PASO,6/4/2015,17:00:00,0,0,0,0,EF0,5.05,RAMAH,"$2,000.00 ",$0.00 ,0
COLORADO,Tornado,EL PASO,6/4/2015,16:54:00,0,0,0,0,EF0,0.11,RAMAH,$0.00 ,$0.00 ,0
NORTH DAKOTA,Tornado,MCKENZIE,6/30/2015,16:10:00,0,0,0,0,EF1,5.98,FAIRVIEW,$0.00 ,$0.00 ,1
KANSAS,Tornado,FORD,5/24/2015,23:03:00,0,0,0,0,EF1,4.32,HOWELL,$0.00 ,$0.00 ,1
KANSAS,Tornado,FORD,5/24/2015,23:20:00,0,0,0,0,EF1,6.43,DODGE CITY,$0.00 ,$0.00 ,1
TEXAS,Tornado,PECOS,5/19/2015,14:25:00,0,0,0,0,EF0,0.8,GIRVIN,$0.00 ,$0.00 ,0
TEXAS,Tornado,PECOS,5/19/2015,15:27:00,0,0,0,0,EF0,1.63,BAKERSFIELD,$0.00 ,$0.00 ,0
TEXAS,Tornado,PECOS,5/19/2015,15:12:00,0,0,0,0,EF0,2.91,BAKERSFIELD,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,HENRY,5/26/2015,8:59:00,0,0,0,0,EF1,4,GERMAN CORNER,"$10,000.00 ",$0.00 ,1
TEXAS,Tornado,PECOS,5/19/2015,16:07:00,0,0,0,0,EF0,0.76,BAKERSFIELD,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,WINSTON,5/25/2015,9:19:00,0,0,0,0,EF0,0.94,HIGH PT,"$20,000.00 ",$0.00 ,0
TEXAS,Tornado,PECOS,5/19/2015,16:08:00,0,0,0,0,EF0,0.49,BAKERSFIELD,$0.00 ,$0.00 ,0
TEXAS,Tornado,REEVES,5/18/2015,16:25:00,0,0,0,0,EF0,1.39,TOYAH LAKE,$0.00 ,$0.00 ,0
TEXAS,Tornado,REEVES,5/18/2015,16:53:00,0,0,0,0,EF0,3.57,TOYAH LAKE,$0.00 ,$0.00 ,0
COLORADO,Tornado,CHEYENNE,5/9/2015,16:00:00,0,0,0,0,EF0,6.88,FIRSTVIEW,$0.00 ,$0.00 ,0
IOWA,Tornado,MADISON,5/17/2015,1:27:00,0,0,0,0,EF0,1.7,EAST PERU,$0.00 ,"$1,000.00 ",0
