state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
CALIFORNIA,Tornado,YUBA,3/21/2018,17:40:00,0,0,0,0,EF0,1,ARBOGA,"$1,000.00 ",$0.00 ,0
ALABAMA,Tornado,CALHOUN,3/19/2018,19:23:00,4,0,0,0,EF3,20.92,READS MILL,$0.00 ,$0.00 ,3
KENTUCKY,Tornado,CHRISTIAN,2/24/2018,20:45:00,9,0,0,0,EF2,5.39,HOPKINSVILLE,"$6,000,000.00 ",$0.00 ,2
KENTUCKY,Tornado,CHRISTIAN,2/24/2018,20:55:00,0,0,0,0,EF0,0.47,OVIL,"$6,000.00 ",$0.00 ,0
TEXAS,Tornado,CALDWELL,3/28/2018,3:57:00,0,0,0,0,EF0,1.2,BROWNSBORO,"$10,000.00 ",$0.00 ,0
TENNESSEE,Tornado,OBION,2/24/2018,19:07:00,3,0,0,0,EF1,3.18,GIBBS,"$2,000,000.00 ",$0.00 ,1
KENTUCKY,Tornado,MCCRACKEN,2/24/2018,19:37:00,0,0,0,0,EF1,1.93,ST JOHNS,"$85,000.00 ",$0.00 ,1
KENTUCKY,Tornado,CALLOWAY,2/24/2018,19:40:00,0,0,0,0,EF1,6.07,TAYLORS STORE,"$350,000.00 ",$0.00 ,1
TENNESSEE,Tornado,GIBSON,2/24/2018,19:17:00,0,0,0,0,EF0,4.25,GEORGETOWN,"$25,000.00 ",$0.00 ,0
TENNESSEE,Tornado,WEAKLEY,2/24/2018,19:21:00,0,0,0,0,EF0,5.15,RUTHVILLE,"$50,000.00 ",$0.00 ,0
ARKANSAS,Tornado,CLAY,2/24/2018,17:21:00,0,0,1,0,EF2,29.15,KNOBEL,"$500,000.00 ",$0.00 ,2
ARKANSAS,Tornado,MISSISSIPPI,2/24/2018,18:06:00,1,0,0,0,EF1,6.4,KEISER,"$1,000,000.00 ",$0.00 ,1
TENNESSEE,Tornado,OBION,2/24/2018,18:51:00,0,0,0,0,EF0,5.59,ANTIOCH,"$50,000.00 ",$0.00 ,0
TEXAS,Tornado,REFUGIO,3/28/2018,23:56:00,0,0,0,0,EF0,0.92,WOODSBORO,"$100,000.00 ",$0.00 ,0
TEXAS,Tornado,ARANSAS,3/29/2018,0:25:00,0,0,0,0,EF0,0.1,HOLIDAY BEACH,"$50,000.00 ",$0.00 ,0
TEXAS,Tornado,CALHOUN,3/29/2018,0:39:00,0,0,0,0,EF1,0.4,SEADRIFT,"$1,000,000.00 ",$0.00 ,1
LOUISIANA,Tornado,AVOYELLES,3/11/2018,7:10:00,4,0,0,0,EF2,0.39,BELLEDEAU,"$120,000.00 ",$0.00 ,2
ALABAMA,Tornado,BLOUNT,3/19/2018,18:09:00,0,0,0,0,EF0,0.94,STRAWBERRY,$0.00 ,$0.00 ,0
ALABAMA,Tornado,BLOUNT,3/19/2018,18:50:00,0,0,0,0,EF0,1.57,CHAMPION,$0.00 ,$0.00 ,0
MISSOURI,Tornado,NEW MADRID,2/24/2018,18:06:00,0,0,0,0,EF0,0.34,BROADWATER,"$2,000.00 ",$0.00 ,0
LOUISIANA,Tornado,CALCASIEU,3/29/2018,3:21:00,0,0,0,0,EF0,0.88,VINTON,"$10,000.00 ",$0.00 ,0
LOUISIANA,Tornado,CALCASIEU,3/29/2018,3:47:00,0,0,0,0,EF1,1.89,ARARET,"$100,000.00 ",$0.00 ,1
LOUISIANA,Tornado,CALCASIEU,3/29/2018,3:36:00,0,0,0,0,EF1,6.35,GILLIS,"$100,000.00 ",$0.00 ,1
MISSOURI,Tornado,NEW MADRID,2/24/2018,18:30:00,2,0,0,0,EF2,0.95,MATTHEWS,"$750,000.00 ",$0.00 ,2
ALABAMA,Tornado,CLEBURNE,3/19/2018,19:50:00,0,0,0,0,EF1,13.05,OAK LEVEL,$0.00 ,$0.00 ,1
LOUISIANA,Tornado,ALLEN,3/29/2018,4:14:00,0,0,0,0,EF1,4.44,KINDER,"$300,000.00 ",$0.00 ,1
TENNESSEE,Tornado,WEAKLEY,2/24/2018,19:36:00,0,0,0,0,EF0,7.38,LIBERTY,"$25,000.00 ",$0.00 ,0
TENNESSEE,Tornado,HENRY,2/24/2018,20:02:00,0,0,0,0,EF1,3.85,INDIA,"$50,000.00 ",$0.00 ,1
KENTUCKY,Tornado,GRAVES,2/24/2018,19:42:00,0,0,0,0,EF1,1.17,VULTONCREEK,"$50,000.00 ",$0.00 ,1
KENTUCKY,Tornado,CALLOWAY,2/24/2018,19:50:00,0,0,0,0,EF1,1.41,MURRAY,"$550,000.00 ",$0.00 ,1
ALABAMA,Tornado,WASHINGTON,2/10/2018,17:18:00,0,0,0,0,EF0,0.17,YELLOW PINE,"$10,000.00 ",$0.00 ,0
ALABAMA,Tornado,HALE,2/7/2018,5:57:00,0,0,0,0,EF0,1.36,GALLION,$0.00 ,$0.00 ,0
ALABAMA,Tornado,BIBB,2/7/2018,5:51:00,0,0,0,0,EF0,0.67,BIBB MILL,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,JERSEY,6/28/2018,16:11:00,0,0,0,0,EF0,1.4,CHAUTAUQUA,$0.00 ,$0.00 ,0
ALABAMA,Tornado,CHEROKEE,3/19/2018,19:20:00,0,0,0,0,EF1,1.07,MOSHAT,$0.00 ,$0.00 ,1
ALABAMA,Tornado,CALHOUN,3/19/2018,20:07:00,0,0,0,0,EF0,0.82,WEAVER,$0.00 ,$0.00 ,0
ALABAMA,Tornado,ST. CLAIR,3/19/2018,19:02:00,0,0,0,0,EF2,8.14,GREENSPORT,$0.00 ,$0.00 ,2
ALABAMA,Tornado,ETOWAH,3/19/2018,19:12:00,0,0,0,0,EF2,6.53,WILLIAMS,$0.00 ,$0.00 ,2
ALABAMA,Tornado,CALHOUN,3/19/2018,19:21:00,0,0,0,0,EF1,1.01,READS MILL,$0.00 ,$0.00 ,1
LOUISIANA,Tornado,MADISON,3/5/2018,18:07:00,0,0,0,0,EF1,1.77,QUEBEC,"$50,000.00 ",$0.00 ,1
MICHIGAN,Tornado,MONROE,9/25/2018,19:45:00,0,0,0,0,EF0,2.06,SOUTH ROCKWOOD ARPT,"$150,000.00 ",$0.00 ,0
ALABAMA,Tornado,CHILTON,2/7/2018,6:03:00,0,0,0,0,EF0,2.49,JEMISON,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,CRAIGHEAD,5/17/2018,12:32:00,0,0,0,0,EF0,0.85,MONETTE,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,ATTALA,3/28/2018,19:03:00,0,0,0,0,EF1,1.87,POSSUMNECK,"$30,000.00 ",$0.00 ,1
LOUISIANA,Tornado,FRANKLIN,3/28/2018,16:03:00,0,0,0,0,EF1,1.29,BIG CREEK,"$30,000.00 ",$0.00 ,1
PENNSYLVANIA,Tornado,FAYETTE,2/15/2018,18:43:00,0,0,0,0,EF1,1.74,SOUTH UNIONTOWN,"$50,000.00 ",$0.00 ,1
ALABAMA,Tornado,SUMTER,2/7/2018,5:11:00,0,0,0,0,EF0,1.97,SILOAM,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,WINN,3/28/2018,14:09:00,0,0,0,0,EF1,11.72,ST MAURICE,"$200,000.00 ",$0.00 ,1
LOUISIANA,Tornado,CALDWELL,3/28/2018,15:47:00,0,0,0,0,EF1,1.08,HEBERT,"$15,000.00 ",$0.00 ,1
KANSAS,Tornado,ELLSWORTH,5/1/2018,18:08:00,0,0,0,0,EF0,0.35,ELLSWORTH,$0.00 ,$0.00 ,0
FLORIDA,Tornado,PALM BEACH,3/31/2018,14:00:00,0,0,0,0,EF0,0.5,PAHOKEE,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,RICHLAND,3/28/2018,16:01:00,4,0,0,0,EF1,4.05,NEW LIGHT,"$200,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,HINDS,3/28/2018,19:58:00,0,0,0,0,EF0,0.75,JACKSON,"$15,000.00 ",$0.00 ,0
KANSAS,Tornado,MCPHERSON,5/2/2018,15:51:00,0,0,0,0,EF0,1.98,MOUNDRIDGE,$0.00 ,$0.00 ,0
KANSAS,Tornado,BUTLER,5/2/2018,17:51:00,0,0,0,0,EF0,0.83,CASSODAY,$0.00 ,$0.00 ,0
ALABAMA,Tornado,AUTAUGA,2/7/2018,7:04:00,0,0,0,0,EF0,1.97,INDEPENDENCE,$0.00 ,$0.00 ,0
KANSAS,Tornado,OTTAWA,5/2/2018,15:05:00,0,0,0,0,EF0,0.01,TESCOTT,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,TISHOMINGO,3/19/2018,15:53:00,0,0,0,0,EF0,0.82,TISHOMINGO CO ARPT,"$500,000.00 ",$0.00 ,0
MICHIGAN,Tornado,MONROE,9/25/2018,19:23:00,0,0,0,0,EF1,4.32,MONROE CUSTER ARPT,"$500,000.00 ",$0.00 ,1
MICHIGAN,Tornado,WAYNE,9/25/2018,19:55:00,0,0,0,0,EF1,3.27,GIBRALTAR,"$500,000.00 ",$0.00 ,1
ALABAMA,Tornado,MARENGO,2/7/2018,5:44:00,0,0,0,0,EF1,10.07,OLD SPRING HILL,$0.00 ,$0.00 ,1
TENNESSEE,Tornado,MONROE,3/17/2018,18:49:00,0,0,0,0,EF0,1.2,COKER CREEK,$0.00 ,$0.00 ,0
TENNESSEE,Tornado,MCMINN,3/17/2018,18:23:00,0,0,0,0,EF0,0.38,ATHENS ARPT,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,CHEROKEE,3/17/2018,19:17:00,0,0,0,0,EF0,0.63,PEACHTREE,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,CLAY,3/17/2018,19:32:00,0,0,0,0,EF0,1.51,FIRES CREEK,$0.00 ,$0.00 ,0
FLORIDA,Tornado,FLAGLER,7/25/2018,13:44:00,0,0,0,0,EF0,0.01,BEVERLY BEACH,$0.00 ,$0.00 ,0
KANSAS,Tornado,SALINE,5/1/2018,18:41:00,0,0,0,0,EF1,1.6,GLENDALE,"$100,000.00 ",$0.00 ,1
KANSAS,Tornado,COWLEY,5/14/2018,21:06:00,0,0,0,0,EF0,1.64,BURDEN,$0.00 ,$0.00 ,0
KANSAS,Tornado,COWLEY,5/14/2018,20:56:00,0,0,0,0,EF1,2.31,WINFIELD,$0.00 ,$0.00 ,1
KANSAS,Tornado,COWLEY,5/14/2018,20:45:00,0,0,0,0,EF2,0.8,MAPLE CITY,$0.00 ,$0.00 ,2
KANSAS,Tornado,COWLEY,5/14/2018,20:48:00,0,0,0,0,EF1,4.23,MAPLE CITY,$0.00 ,$0.00 ,1
ALABAMA,Tornado,MARENGO,2/7/2018,7:16:00,0,0,0,0,EF0,0.78,NICHOLSVILLE,$0.00 ,$0.00 ,0
TEXAS,Tornado,TERRY,3/27/2018,15:49:00,0,0,0,0,EF0,0.11,NEEDMORE,$0.00 ,$0.00 ,0
TEXAS,Tornado,BRAZORIA,3/29/2018,1:16:00,0,0,0,0,EF0,0.02,MANVEL COYLE ARPT,"$1,000.00 ",$0.00 ,0
KANSAS,Tornado,COWLEY,5/14/2018,17:35:00,0,0,0,0,EF0,0.27,WINFIELD ARPT,$0.00 ,$0.00 ,0
KANSAS,Tornado,CHAUTAUQUA,5/14/2018,21:22:00,0,0,0,0,EF0,0.45,CEDAR VALE,$0.00 ,$0.00 ,0
KANSAS,Tornado,COWLEY,5/14/2018,20:53:00,0,0,0,0,EF0,0.26,WINFIELD,$0.00 ,$0.00 ,0
ALABAMA,Tornado,CULLMAN,3/19/2018,17:48:00,0,0,0,0,EF0,3.61,NORTH VINEMONT,$0.00 ,$0.00 ,0
KANSAS,Tornado,COWLEY,5/14/2018,20:26:00,0,0,0,0,EF0,2.11,MAPLE CITY,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,WARREN,3/5/2018,19:11:00,0,0,0,0,EF0,2,VILLANOVA,"$20,000.00 ",$0.00 ,0
ARKANSAS,Tornado,CONWAY,4/13/2018,20:13:00,0,0,0,0,EF0,0.16,OPPELO,$0.00 ,"$3,000.00 ",0
ARKANSAS,Tornado,WHITE,4/13/2018,21:13:00,0,0,0,0,EF0,0.09,EL PASO,"$2,000.00 ","$3,000.00 ",0
ARKANSAS,Tornado,MONTGOMERY,4/13/2018,18:51:00,0,0,0,0,EF0,0.65,ODEN,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,SEBASTIAN,3/27/2018,8:43:00,0,0,0,0,EF0,2,ENTERPRISE,"$20,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,YAZOO,3/11/2018,1:37:00,0,0,0,0,EF1,1.48,BENTONIA,"$65,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,MADISON,3/11/2018,1:49:00,0,0,0,0,EF0,6.11,FLORA LANE ARPT,"$35,000.00 ",$0.00 ,0
ARKANSAS,Tornado,JOHNSON,4/13/2018,17:48:00,0,0,0,0,EF1,4.96,OZONE,$0.00 ,"$20,000.00 ",1
ARKANSAS,Tornado,BAXTER,4/13/2018,19:45:00,0,0,0,0,EF1,0.5,GAMALIEL,"$10,000.00 ","$5,000.00 ",1
MISSISSIPPI,Tornado,CHOCTAW,3/28/2018,19:28:00,0,0,0,0,EF1,8.51,FRENCH CAMP,"$45,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,RANKIN,3/28/2018,20:12:00,0,0,0,0,EF0,1.64,LANGFORD,"$10,000.00 ",$0.00 ,0
LOUISIANA,Tornado,RICHLAND,3/28/2018,15:49:00,0,0,0,0,EF1,1.74,BUCKNER,"$100,000.00 ",$0.00 ,1
LOUISIANA,Tornado,FRANKLIN,3/28/2018,16:08:00,0,0,0,0,EF1,3.86,BASKIN,"$90,000.00 ",$0.00 ,1
LOUISIANA,Tornado,RICHLAND,4/6/2018,17:40:00,0,0,0,0,EF0,7.85,BUCKNER,"$15,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,RANKIN,4/6/2018,19:03:00,0,0,0,0,EF0,2.65,LANGFORD,"$15,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,WARREN,4/6/2018,19:12:00,0,0,0,0,EF1,2.82,LE TOURNEAU,"$15,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,CLAIBORNE,4/6/2018,20:27:00,0,0,0,0,EF1,1.17,TILLMAN,"$25,000.00 ",$0.00 ,1
ILLINOIS,Tornado,FAYETTE,4/3/2018,15:20:00,0,0,0,0,EF2,10.87,AUGSBURG,$0.00 ,$0.00 ,2
INDIANA,Tornado,TIPPECANOE,4/3/2018,18:11:00,0,0,0,0,EF0,0.64,LAFAYETTE ARETZ ARPT,"$25,000.00 ",$0.00 ,0
LOUISIANA,Tornado,LINCOLN,4/14/2018,1:00:00,0,0,0,0,EF1,6.45,GRAMBLING,"$1,400,000.00 ",$0.00 ,1
LOUISIANA,Tornado,CADDO,4/13/2018,22:53:00,0,0,0,0,EF0,6.66,BETHANY,"$5,000.00 ",$0.00 ,0
MISSOURI,Tornado,WRIGHT,4/13/2018,18:13:00,0,0,0,0,EF2,9,MACOMB,"$300,000.00 ",$0.00 ,2
MISSOURI,Tornado,TEXAS,4/13/2018,19:00:00,0,0,0,0,EF1,1.44,UPTON,"$20,000.00 ",$0.00 ,1
LOUISIANA,Tornado,MOREHOUSE,4/13/2018,20:46:00,0,0,0,0,EF1,1.57,MER ROUGE BACON ARPT,"$50,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,CLAIBORNE,4/6/2018,20:32:00,0,0,0,0,EF1,5.82,PEYTON,"$200,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,COPIAH,4/6/2018,20:46:00,0,0,0,0,EF1,2.37,BARLOW,"$20,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,JEFFERSON DAVIS,4/6/2018,22:01:00,0,0,0,0,EF1,4.66,HEBRON,"$25,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,COVINGTON,4/6/2018,22:33:00,0,0,0,0,EF1,1.74,ORA,"$30,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,COVINGTON,4/6/2018,22:19:00,0,0,0,0,EF1,2.69,MT OLIVE,"$50,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,OKTIBBEHA,4/14/2018,9:08:00,0,0,0,0,EF0,2.17,SESSUMS,"$15,000.00 ",$0.00 ,0
FLORIDA,Tornado,BROWARD,4/10/2018,14:34:00,0,0,0,0,EF0,3.47,FT LAUDERDALE,$0.00 ,$0.00 ,0
TEXAS,Tornado,GREGG,4/13/2018,22:04:00,0,0,0,0,EF1,2.76,JUDSON,"$6,000.00 ",$0.00 ,1
MISSOURI,Tornado,TEXAS,4/13/2018,19:20:00,0,0,0,0,EF1,5.54,DENT,"$25,000.00 ",$0.00 ,1
MISSOURI,Tornado,WRIGHT,4/13/2018,18:35:00,0,0,0,0,EF1,5,DAWSON,"$25,000.00 ",$0.00 ,1
LOUISIANA,Tornado,DE SOTO,4/6/2018,18:31:00,0,0,0,0,EF0,1.23,WEMPLE,$0.00 ,$0.00 ,0
COLORADO,Tornado,MORGAN,7/29/2018,15:48:00,0,0,0,0,EF2,0.1,BRUSH,$0.00 ,$0.00 ,2
FLORIDA,Tornado,OKALOOSA,4/22/2018,15:13:00,2,0,0,0,EF1,1.24,OCEAN CITY,"$500,000.00 ",$0.00 ,1
TEXAS,Tornado,BURNET,4/6/2018,18:51:00,0,0,0,0,EFU,0.59,OAKALLA,$0.00 ,$0.00 ,-1
LOUISIANA,Tornado,ST. JAMES,4/7/2018,4:18:00,0,0,0,0,EF1,1.25,BEND,$0.00 ,$0.00 ,1
ARKANSAS,Tornado,HOWARD,4/13/2018,18:10:00,0,0,0,0,EF2,2.2,UMPIRE,"$100,000.00 ",$0.00 ,2
LOUISIANA,Tornado,BOSSIER,4/13/2018,23:22:00,0,0,1,0,EF1,14.65,BOSSIER CITY,"$3,000,000.00 ",$0.00 ,1
ARKANSAS,Tornado,ASHLEY,4/14/2018,2:22:00,0,0,0,0,EF2,3.43,MONTROSE,"$500,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,LAFAYETTE,4/14/2018,3:48:00,0,0,0,0,EF1,0.8,COLLEGE HILL STATION,"$200,000.00 ",$0.00 ,1
LOUISIANA,Tornado,UNION,4/13/2018,17:43:00,0,0,0,0,EF1,3.94,POINT,"$1,000.00 ",$0.00 ,1
ARKANSAS,Tornado,UNION,4/14/2018,0:51:00,0,0,0,0,EF1,7.13,CATESVILLE,"$125,000.00 ",$0.00 ,1
ARKANSAS,Tornado,UNION,4/14/2018,1:03:00,0,0,0,0,EF1,5.11,KINARD,"$70,000.00 ",$0.00 ,1
LOUISIANA,Tornado,WEST CARROLL,4/14/2018,2:36:00,0,0,0,0,EF0,4.42,FISKE,"$50,000.00 ",$0.00 ,0
LOUISIANA,Tornado,EAST BATON ROUGE,4/14/2018,7:13:00,0,0,0,0,EF0,1.5,NESSER,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,ST. HELENA,4/14/2018,7:20:00,0,0,0,0,EF0,0.08,LIVERPOOL,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,TANGIPAHOA,4/14/2018,7:36:00,0,0,0,0,EF0,4.51,ARCOLA,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,CALDWELL,4/13/2018,18:33:00,0,0,0,0,EF2,4.11,KELLY,"$50,000.00 ",$0.00 ,2
FLORIDA,Tornado,HILLSBOROUGH,4/23/2018,21:03:00,0,0,0,0,EF0,0.96,GULF CITY,"$50,000.00 ",$0.00 ,0
NEBRASKA,Tornado,MADISON,6/1/2018,20:59:00,0,0,0,0,EF0,0.1,MADISON,$0.00 ,$0.00 ,0
