state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
FLORIDA,Tornado,WALTON,1/25/2023,5:04:00,0,0,0,0,EF0,1.48,GRAYTON BEACH,"$100,000.00 ",$0.00 ,0
FLORIDA,Tornado,WAKULLA,1/22/2023,12:45:00,0,0,0,0,EF1,0.33,VEREEN,"$1,000,000.00 ",$0.00 ,1
TEXAS,Tornado,ORANGE,1/24/2023,16:28:00,2,0,0,0,EF2,13.07,BOBSHER,"$15,000.00 ",$0.00 ,2
TEXAS,Tornado,JEFFERSON,1/24/2023,16:05:00,0,0,0,0,EF1,5.5,LA BELLE,$0.00 ,$0.00 ,1
TENNESSEE,Tornado,MEIGS,1/12/2023,11:50:00,1,0,0,0,EF0,0.57,DECATUR,$0.00 ,$0.00 ,0
KENTUCKY,Tornado,HENRY,1/12/2023,8:47:00,0,0,0,0,EF1,1.27,PLEASUREVILLE,$0.00 ,$0.00 ,1
KENTUCKY,Tornado,MERCER,1/12/2023,9:01:00,0,0,0,0,EF1,3.6,ROSE HILL,$0.00 ,$0.00 ,1
KENTUCKY,Tornado,BOYLE,1/12/2023,9:10:00,0,0,0,0,EF1,0.84,WELLS LNDG,$0.00 ,$0.00 ,1
KENTUCKY,Tornado,MADISON,1/12/2023,9:42:00,0,0,0,0,EF1,1.2,UNION CITY,$0.00 ,$0.00 ,1
ALABAMA,Tornado,MORGAN,1/12/2023,8:30:00,0,0,0,0,EF1,7.48,TRINITY,$0.00 ,$0.00 ,1
ALABAMA,Tornado,LAWRENCE,1/12/2023,8:09:00,0,0,0,0,EF1,17.05,LANDERSVILLE,"$50,000.00 ",$0.00 ,1
ALABAMA,Tornado,HENRY,1/12/2023,15:45:00,0,0,0,0,EF1,7.07,EDWIN,$0.00 ,$0.00 ,1
ALABAMA,Tornado,MOBILE,1/12/2023,12:15:00,0,0,0,0,EF2,11.41,GULF CREST,$0.00 ,$0.00 ,2
ALABAMA,Tornado,CRENSHAW,1/12/2023,14:46:00,0,0,0,0,EF1,0.35,BULLOCK,$0.00 ,$0.00 ,1
FLORIDA,Tornado,LEON,1/25/2023,10:23:00,0,0,0,0,EF1,3.24,SPRING HILL,"$500,000.00 ",$0.00 ,1
GEORGIA,Tornado,COOK,1/22/2023,17:20:00,0,0,0,0,EF2,5.89,SPARKS,"$60,000.00 ",$0.00 ,2
LOUISIANA,Tornado,TERREBONNE,1/24/2023,22:01:00,0,0,0,0,EF1,0.2,HOUMA,"$25,000.00 ",$0.00 ,1
TEXAS,Tornado,ORANGE,1/24/2023,16:23:00,0,0,0,0,EF1,2.25,ORANGEFIELD ARPT,"$25,000.00 ",$0.00 ,1
CALIFORNIA,Tornado,SACRAMENTO,1/14/2023,14:00:00,0,0,0,0,EF0,0.3,CLAY,"$1,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,RANKIN,6/18/2023,19:58:00,0,0,0,0,EF0,1.01,PELAHATCHIE,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,LOGAN,1/3/2023,16:05:00,0,0,0,0,EFU,0.03,LATHAM,$0.00 ,$0.00 ,-1
IOWA,Tornado,LINN,1/16/2023,14:50:00,0,0,0,0,EFU,0.85,ELY,$0.00 ,$0.00 ,-1
IOWA,Tornado,IOWA,1/16/2023,14:01:00,0,0,0,0,EF1,4.7,WILLIAMSBURG,$0.00 ,$0.00 ,1
ARKANSAS,Tornado,PIKE,3/2/2023,22:50:00,5,0,0,0,EF2,1.8,KIRBY,"$50,000.00 ",$0.00 ,2
OKLAHOMA,Tornado,MAYES,1/2/2023,17:32:00,0,0,0,0,EF0,5.3,GREEN,$0.00 ,$0.00 ,0
FLORIDA,Tornado,WALTON,1/25/2023,5:16:00,0,0,0,0,EF0,0.57,BUNKER,"$250,000.00 ",$0.00 ,0
FLORIDA,Tornado,WALTON,1/22/2023,5:14:00,0,0,0,0,EF2,0.78,TURQUOISE BEACH,$0.00 ,$0.00 ,2
ARKANSAS,Tornado,PRAIRIE,3/31/2023,14:45:00,0,0,0,0,EF1,1.1,HAYLEY,$0.00 ,$0.00 ,1
ARKANSAS,Tornado,STONE,3/31/2023,15:49:00,0,0,0,0,EF2,6.8,ALCO,"$113,000.00 ",$0.00 ,2
LOUISIANA,Tornado,POINTE COUPEE,1/24/2023,19:39:00,3,0,0,0,EF1,0.34,PATIN,"$100,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,MCINTOSH,1/2/2023,17:52:00,0,0,0,0,EF1,8.6,TEXANNA,"$150,000.00 ",$0.00 ,1
TEXAS,Tornado,LIBERTY,1/24/2023,15:27:00,0,0,0,0,EF2,1.18,DAYTON SEABERG ARPT,$0.00 ,$0.00 ,2
TEXAS,Tornado,BRAZORIA,1/24/2023,14:10:00,0,0,0,0,EF0,2.45,MANVEL,$0.00 ,$0.00 ,0
GEORGIA,Tornado,MCDUFFIE,1/12/2023,16:35:00,0,0,0,0,EF1,2.01,THOMSON,"$15,000.00 ",$0.00 ,1
LOUISIANA,Tornado,SABINE,1/2/2023,15:11:00,0,0,0,0,EF1,5.2,BOLEYN,"$60,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,MARION,6/19/2023,7:49:00,0,0,0,0,EF0,1.96,COLUMBIA,$0.00 ,$0.00 ,0
TEXAS,Tornado,FORT BEND,1/24/2023,13:45:00,0,0,0,0,EF0,14.57,LONG PT,"$6,600,000.00 ",$0.00 ,0
TEXAS,Tornado,HARRIS,1/24/2023,14:15:00,0,0,0,0,EF3,23.66,EAST HAVEN,$0.00 ,$0.00 ,3
TEXAS,Tornado,CHAMBERS,1/24/2023,14:58:00,0,0,0,0,EF0,2.39,COVE,$0.00 ,$0.00 ,0
GEORGIA,Tornado,TROUP,2/17/2023,4:31:00,0,0,0,0,EF1,5.74,LA GRANGE CALLAWY AR,"$10,000.00 ",$0.00 ,1
LOUISIANA,Tornado,RED RIVER,1/2/2023,15:43:00,0,0,0,0,EF0,0.31,MARTIN,$0.00 ,$0.00 ,0
CALIFORNIA,Tornado,CALAVERAS,1/10/2023,4:10:00,0,0,0,0,EF1,0.39,FELIX,"$200,000.00 ",$0.00 ,1
ARKANSAS,Tornado,NEWTON,2/16/2023,1:15:00,0,0,0,0,EF1,3.4,FALLSVILLE,"$10,000.00 ",$0.00 ,1
ARKANSAS,Tornado,SEARCY,2/16/2023,2:22:00,0,0,0,0,EF1,1.35,CANAAN,"$5,000.00 ",$0.00 ,1
LOUISIANA,Tornado,CALCASIEU,1/24/2023,17:05:00,0,0,0,0,EF2,4.12,BUHLER,"$850,000.00 ",$0.00 ,2
LOUISIANA,Tornado,JACKSON,1/2/2023,16:46:00,3,0,0,0,EF2,14.76,WYATT,$0.00 ,$0.00 ,2
CALIFORNIA,Tornado,LOS ANGELES,2/23/2023,11:30:00,0,0,0,0,EF0,0.07,CERRITOS,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,CHRISTIAN,1/3/2023,17:05:00,0,0,0,0,EFU,0.14,OSBERNVILLE,"$250,000.00 ",$0.00 ,-1
LOUISIANA,Tornado,UNION,1/2/2023,18:19:00,0,0,0,0,EF2,3.94,UPCO,"$35,000.00 ",$0.00 ,2
ARKANSAS,Tornado,COLUMBIA,1/18/2023,10:34:00,0,0,0,0,EF1,5.11,MT VERNON,"$10,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,SCOTT,6/18/2023,20:29:00,0,0,0,0,EF1,3.58,INDEPENDENCE,"$5,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,SMITH,6/18/2023,21:27:00,0,0,0,0,EF0,2.64,RALEIGH,$0.00 ,$0.00 ,0
GEORGIA,Tornado,DE KALB,1/3/2023,18:25:00,0,0,0,0,EF0,0.25,KLONDIKE,"$130,000.00 ",$0.00 ,0
ARKANSAS,Tornado,UNION,1/18/2023,12:40:00,0,0,0,0,EF1,9.29,GRIFFIN,"$200,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,RANKIN,6/18/2023,20:05:00,0,0,0,0,EF2,6.08,ANSE,"$2,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,RANKIN,6/18/2023,20:21:00,0,0,0,0,EF0,0.92,STAR,"$75,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,SMITH,6/18/2023,21:52:00,0,0,0,0,EF0,2.5,PINEVILLE,"$25,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,RANKIN,6/18/2023,19:29:00,0,0,0,0,EF1,2.05,LANGFORD,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,SANGAMON,1/3/2023,15:52:00,0,0,0,0,EFU,0.09,LANESVILLE,$0.00 ,$0.00 ,-1
ILLINOIS,Tornado,DU PAGE,2/27/2023,9:52:00,0,0,0,0,EF0,1.4,NAPERVILLE,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,KENDALL,2/27/2023,9:41:00,0,0,0,0,EF0,0.8,JOLIET,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,WILL,2/27/2023,9:42:00,0,0,0,0,EF0,1.4,SHOREWOOD,"$550,000.00 ",$0.00 ,0
MISSOURI,Tornado,NEWTON,2/27/2023,1:02:00,0,0,0,0,EF1,0.75,MC ELHANY,$0.00 ,$0.00 ,1
MISSOURI,Tornado,DADE,2/27/2023,1:47:00,0,0,0,0,EF0,1.29,BONA,"$50,000.00 ",$0.00 ,0
FLORIDA,Tornado,PALM BEACH,4/28/2023,18:33:00,0,0,0,0,EF0,0.76,OCEAN RIDGE,"$250,000.00 ",$0.00 ,0
FLORIDA,Tornado,PALM BEACH,4/29/2023,16:10:00,0,0,0,0,EF2,2.61,PALM BEACH GARDENS,"$200,000.00 ",$0.00 ,2
ARKANSAS,Tornado,MARION,2/16/2023,2:04:00,2,0,0,0,EF2,6.72,VERONA,"$100,000.00 ",$0.00 ,2
ARKANSAS,Tornado,SEARCY,2/16/2023,1:59:00,0,0,0,0,EF2,4.25,PINDALL,$0.00 ,$0.00 ,2
