state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
SOUTH CAROLINA,Tornado,UNION,4/3/2017,14:21:00,0,0,1,0,EF1,0.74,ADA,"$50,000.00 ",$0.00 ,1
WYOMING,Tornado,GOSHEN,6/12/2017,16:09:00,1,0,0,0,EF2,14.87,LINGLE,"$597,000.00 ",$0.00 ,2
ILLINOIS,Tornado,MACOUPIN,4/29/2017,15:04:00,0,0,0,0,EF0,0.68,PIASA,$0.00 ,$0.00 ,0
INDIANA,Tornado,ORANGE,3/1/2017,5:38:00,1,0,0,0,EF1,0.1,LEIPSIC,"$75,000.00 ",$0.00 ,1
NEBRASKA,Tornado,KIMBALL,6/12/2017,17:01:00,0,0,0,0,EF1,0.96,BUSHNELL,$0.00 ,$0.00 ,1
MISSOURI,Tornado,CALLAWAY,5/19/2017,3:15:00,0,0,0,0,EF1,1.58,WILLIAMSBURG,$0.00 ,$0.00 ,1
FLORIDA,Tornado,BREVARD,8/18/2017,17:29:00,0,0,0,0,EF0,0.36,ROCKLEDGE,"$8,000.00 ",$0.00 ,0
FLORIDA,Tornado,INDIAN RIVER,8/18/2017,16:40:00,0,0,0,0,EF0,0.18,BLUE CYPRESS LAKE,$0.00 ,$0.00 ,0
IOWA,Tornado,ADAMS,6/28/2017,15:21:00,0,0,0,0,EF1,3.78,CARBON,"$10,000.00 ","$5,000.00 ",1
MINNESOTA,Tornado,POPE,9/19/2017,23:34:00,0,0,0,0,EF1,6.8,GILCHRIST,"$500,000.00 ",$0.00 ,1
MINNESOTA,Tornado,STEARNS,9/19/2017,23:49:00,0,0,0,0,EF1,8.18,ELROSA,$0.00 ,$0.00 ,1
PENNSYLVANIA,Tornado,FULTON,8/4/2017,16:55:00,0,0,0,0,EF1,1.22,NEEDMORE,"$5,000.00 ",$0.00 ,1
MINNESOTA,Tornado,KANDIYOHI,9/19/2017,23:38:00,0,0,0,0,EF1,1.91,SUNBURG,"$100,000.00 ",$0.00 ,1
NEBRASKA,Tornado,CHASE,8/7/2017,15:22:00,0,0,0,0,EF0,0.1,CHAMPION,$0.00 ,$0.00 ,0
FLORIDA,Tornado,MANATEE,8/26/2017,20:19:00,0,0,0,0,EF0,0.32,SAMOSET,"$20,000.00 ",$0.00 ,0
SOUTH DAKOTA,Tornado,FALL RIVER,8/26/2017,14:20:00,0,0,0,0,EF0,0.66,OELRICHS,$0.00 ,$0.00 ,0
TENNESSEE,Tornado,PERRY,8/31/2017,15:19:00,0,0,0,0,EF0,0.25,SUGAR HILL,"$10,000.00 ",$0.00 ,0
NEBRASKA,Tornado,LOUP,8/19/2017,19:14:00,0,0,0,0,EF2,0.65,ALMERIA,"$100,000.00 ",$0.00 ,2
NEW YORK,Tornado,ERIE,10/31/2017,8:15:00,0,0,0,0,EF0,0.4,BUFFALO,"$3,500.00 ",$0.00 ,0
IOWA,Tornado,ADAMS,6/28/2017,15:43:00,0,0,0,0,EF0,1.94,CARL,"$1,000.00 ","$2,000.00 ",0
COLORADO,Tornado,WASHINGTON,8/12/2017,16:10:00,0,0,0,0,EF0,0.01,ANTON,$0.00 ,$0.00 ,0
COLORADO,Tornado,WASHINGTON,8/12/2017,16:27:00,0,0,0,0,EF0,0.01,ARICKAREE,$0.00 ,$0.00 ,0
MAINE,Tornado,PENOBSCOT,8/5/2017,21:47:00,0,0,0,0,EF1,2.53,(MLT)MILLINOCKET ARP,$0.00 ,$0.00 ,1
MAINE,Tornado,AROOSTOOK,8/5/2017,22:30:00,0,0,0,0,EF1,0.48,GOLDEN RIDGE,$0.00 ,$0.00 ,1
NEW YORK,Tornado,SARATOGA,8/4/2017,13:50:00,0,0,0,0,EFU,0.05,FAYVILLE,$0.00 ,$0.00 ,-1
TENNESSEE,Tornado,MAURY,8/31/2017,16:11:00,0,0,0,0,EF0,3.42,ARROW,"$10,000.00 ",$0.00 ,0
MINNESOTA,Tornado,CHIPPEWA,9/19/2017,23:18:00,0,0,0,0,EF0,2.12,MONTEVIDEO,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,CALCASIEU,12/20/2017,2:17:00,0,0,0,0,EF1,4.7,DE QUINCY,"$250,000.00 ",$0.00 ,1
MINNESOTA,Tornado,SWIFT,9/19/2017,23:32:00,0,0,0,0,EF1,2.4,SWIFT FALLS,"$800,000.00 ",$0.00 ,1
SOUTH DAKOTA,Tornado,LAKE,9/15/2017,18:04:00,0,0,0,0,EF0,0.1,WINFRED,$0.00 ,$0.00 ,0
SOUTH DAKOTA,Tornado,SPINK,9/19/2017,18:46:00,0,0,0,0,EF1,2.75,TULARE,$0.00 ,$0.00 ,1
SOUTH DAKOTA,Tornado,CLARK,9/19/2017,19:55:00,0,0,0,0,EF0,0.08,CLARK,$0.00 ,$0.00 ,0
COLORADO,Tornado,WASHINGTON,8/12/2017,16:30:00,0,0,0,0,EF0,0.01,ANTON,$0.00 ,$0.00 ,0
COLORADO,Tornado,WASHINGTON,8/12/2017,16:45:00,0,0,0,0,EF0,0.01,ARICKAREE,$0.00 ,$0.00 ,0
ARIZONA,Tornado,MARICOPA,8/3/2017,17:05:00,0,0,0,0,EF0,0.25,(PHX)SKY HARBOR ARPT,$0.00 ,$0.00 ,0
TENNESSEE,Tornado,DAVIDSON,8/31/2017,22:21:00,0,0,0,0,EF1,0.62,BORDEAUX,"$25,000.00 ",$0.00 ,1
TENNESSEE,Tornado,DAVIDSON,8/31/2017,22:47:00,0,0,0,0,EF0,0.94,NASHVILLE CORNELIA F,"$15,000.00 ",$0.00 ,0
MINNESOTA,Tornado,TODD,9/20/2017,0:04:00,0,0,0,0,EF1,6.75,BURTRUM,$0.00 ,$0.00 ,1
SOUTH DAKOTA,Tornado,CLARK,9/19/2017,20:26:00,0,0,0,0,EF0,0.11,BRADLEY,$0.00 ,$0.00 ,0
OKLAHOMA,Tornado,TULSA,8/6/2017,0:19:00,30,0,0,0,EF2,6.9,TULSA,"$50,000,000.00 ",$0.00 ,2
OKLAHOMA,Tornado,TULSA,8/6/2017,0:27:00,0,0,0,0,EF1,1.9,BROKEN ARROW COTTON,"$200,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,WAGONER,8/6/2017,0:30:00,0,0,0,0,EF1,1,BROKEN ARROW,"$20,000.00 ",$0.00 ,1
ARKANSAS,Tornado,MISSISSIPPI,4/30/2017,1:07:00,0,0,0,0,EF1,5.6,WILSON JCT,"$300,000.00 ",$0.00 ,1
IOWA,Tornado,ADAIR,6/28/2017,15:45:00,0,0,0,0,EF1,5.62,HEBRON,"$20,000.00 ","$5,000.00 ",1
MINNESOTA,Tornado,CASS,8/3/2017,17:04:00,0,0,0,0,EF0,0.34,BENA,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,STEARNS,9/19/2017,23:48:00,0,0,0,0,EF0,1.16,BELGRADE,$0.00 ,$0.00 ,0
IOWA,Tornado,MADISON,6/28/2017,15:56:00,0,0,0,0,EF1,1.97,MIDDLE RIVER,$0.00 ,"$1,000.00 ",1
FLORIDA,Tornado,MONROE,8/11/2017,16:03:00,0,0,0,0,EF0,0.22,(EYW)KEY WEST INL AR,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,CASS,8/3/2017,17:04:00,0,0,0,0,EF0,0.2,BENA,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,CASS,8/3/2017,17:10:00,0,0,0,0,EF0,0.1,SCHLEY,$0.00 ,$0.00 ,0
OKLAHOMA,Tornado,ROGERS,8/6/2017,0:32:00,0,0,0,0,EF1,4.5,OOLOGAH,"$15,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,ROGERS,8/6/2017,1:11:00,0,0,0,0,EF1,0.5,BUSHYHEAD,"$5,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,MAYES,8/6/2017,1:12:00,0,0,0,0,EF0,0.4,CHELSEA,$0.00 ,$0.00 ,0
VIRGINIA,Tornado,FAUQUIER,8/11/2017,17:08:00,0,0,0,0,EF0,1.38,BROAD RUN,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,NICOLLET,8/16/2017,16:03:00,0,0,0,0,EF0,1.94,NICOLLET,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,NICOLLET,8/16/2017,16:33:00,0,0,0,0,EF1,3.65,NEW SWEDEN,$0.00 ,$0.00 ,1
NEBRASKA,Tornado,LOUP,8/19/2017,18:40:00,0,0,0,0,EF0,0.1,ALMERIA,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,LOUP,8/19/2017,18:48:00,0,0,0,0,EF1,2.3,ALMERIA,"$50,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,JEFFERSON DAVIS,8/30/2017,11:35:00,0,0,0,0,EF0,1.08,TERRELL,"$15,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,FORREST,8/30/2017,10:41:00,0,0,0,0,EF1,1.26,PETAL,"$200,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,JACKSON,8/30/2017,1:20:00,0,0,0,0,EF0,0.25,PASCAGOULA,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,LOUP,8/19/2017,18:48:00,0,0,0,0,EF1,0.69,ALMERIA,"$10,000.00 ",$0.00 ,1
NEBRASKA,Tornado,LOUP,8/19/2017,19:03:00,0,0,0,0,EF0,0.1,ALMERIA,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,LAMAR,8/30/2017,9:04:00,0,0,0,0,EF1,1.71,TATUMS CAMPS,"$150,000.00 ",$0.00 ,1
MICHIGAN,Tornado,TUSCOLA,8/17/2017,20:10:00,0,0,0,0,EF0,3.07,KINGSTON,$0.00 ,$0.00 ,0
FLORIDA,Tornado,BREVARD,9/10/2017,8:19:00,0,0,0,0,EF0,0.2,MELBOURNE BEACH,$0.00 ,"$2,000.00 ",0
FLORIDA,Tornado,BREVARD,9/10/2017,10:00:00,0,0,0,0,EF1,1.33,PALM BAY,$0.00 ,$0.00 ,1
FLORIDA,Tornado,BREVARD,9/10/2017,16:48:00,0,0,0,0,EF2,1.55,MIMS,$0.00 ,$0.00 ,2
FLORIDA,Tornado,BREVARD,9/10/2017,17:00:00,0,0,0,0,EF1,0.48,MIMS,$0.00 ,$0.00 ,1
NORTH DAKOTA,Tornado,GRIGGS,9/1/2017,18:16:00,0,0,0,0,EF0,1.67,COOPERSTOWN,"$1,000.00 ","$2,000.00 ",0
NORTH DAKOTA,Tornado,BARNES,9/19/2017,15:41:00,0,0,0,0,EF1,3.7,LITCHVILLE,"$30,000.00 ","$3,000.00 ",1
NEVADA,Tornado,DOUGLAS,9/21/2017,14:29:00,0,0,0,0,EF0,0.44,ZEPHYR COVE,$0.00 ,$0.00 ,0
NEW YORK,Tornado,MADISON,8/22/2017,15:55:00,0,0,0,0,EF1,0.15,GEORGETOWN,"$10,000.00 ",$0.00 ,1
ILLINOIS,Tornado,JEFFERSON,8/2/2017,17:27:00,0,0,0,0,EF0,0.5,INA,$0.00 ,$0.00 ,0
TEXAS,Tornado,POTTER,8/13/2017,19:00:00,0,0,0,0,EF0,0.09,(AMA)AMARILLO INTL A,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,STEPHENSON,8/16/2017,18:21:00,0,0,0,0,EF1,2.79,BOLTON,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,JO DAVIESS,8/16/2017,18:22:00,0,0,0,0,EF1,0.54,RODDEN,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,STEPHENSON,8/16/2017,18:28:00,0,0,0,0,EF0,3.25,SCIOTA MILLS,$0.00 ,$0.00 ,0
FLORIDA,Tornado,VOLUSIA,9/10/2017,20:04:00,0,0,0,0,EF1,0.78,ORMOND BEACH,$0.00 ,$0.00 ,1
FLORIDA,Tornado,BREVARD,9/10/2017,10:24:00,0,0,0,0,EF1,1.21,INDIALANTIC,$0.00 ,$0.00 ,1
FLORIDA,Tornado,BREVARD,9/10/2017,20:48:00,0,0,0,0,EF1,3.36,INDIANOLA,$0.00 ,$0.00 ,1
FLORIDA,Tornado,BREVARD,9/10/2017,20:14:00,0,0,0,0,EF1,0.3,BONAVENTURE,$0.00 ,$0.00 ,1
MINNESOTA,Tornado,POLK,9/19/2017,18:53:00,0,0,0,0,EF1,3.2,BELTRAMI,"$50,000.00 ","$3,000.00 ",1
MINNESOTA,Tornado,NORMAN,9/19/2017,18:50:00,0,0,0,0,EF1,1.37,LOCKHART,"$2,000.00 ","$2,000.00 ",1
MINNESOTA,Tornado,SIBLEY,8/16/2017,16:44:00,0,0,0,0,EF1,1.57,GAYLORD,$0.00 ,$0.00 ,1
MINNESOTA,Tornado,SCOTT,8/16/2017,18:08:00,0,0,0,0,EF0,0.76,NEW PRAGUE,$0.00 ,$0.00 ,0
NEW YORK,Tornado,MADISON,8/22/2017,16:25:00,0,0,0,0,EF0,0.43,NORTH BROOKFIELD,"$50,000.00 ",$0.00 ,0
PENNSYLVANIA,Tornado,JUNIATA,8/12/2017,14:12:00,0,0,0,0,EF1,5.53,MC ALISTERVILLE,"$500,000.00 ","$1,000.00 ",1
PENNSYLVANIA,Tornado,GREENE,8/22/2017,15:23:00,0,0,0,0,EF1,1.5,KUHNTOWN,"$50,000.00 ",$0.00 ,1
FLORIDA,Tornado,BREVARD,9/10/2017,20:04:00,0,0,0,0,EF1,1.23,(COF)PATRICK AFB,$0.00 ,$0.00 ,1
FLORIDA,Tornado,LAKE,9/10/2017,17:28:00,0,0,0,0,EF1,3.84,TURPENTINE,$0.00 ,$0.00 ,1
NEVADA,Tornado,WASHOE,9/13/2017,14:51:00,0,0,0,0,EF0,2.01,INCLINE VLG,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,NICOLLET,8/16/2017,16:32:00,0,0,0,0,EF0,1.27,NEW SWEDEN,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,MCLEOD,8/16/2017,19:05:00,0,0,0,0,EF0,0.77,BISCAY,$0.00 ,$0.00 ,0
ALABAMA,Tornado,PICKENS,8/31/2017,14:40:00,6,0,0,0,EF2,11.08,REFORM,$0.00 ,$0.00 ,2
ALABAMA,Tornado,LAMAR,8/31/2017,14:54:00,0,0,0,0,EF0,1.37,KENNEDY,$0.00 ,$0.00 ,0
ALABAMA,Tornado,FAYETTE,8/31/2017,14:58:00,0,0,0,0,EF1,18.79,BELK,$0.00 ,$0.00 ,1
SOUTH CAROLINA,Tornado,CHARLESTON,9/11/2017,13:48:00,0,0,0,0,EF0,1.46,(CHS)CHARLESTON AFB,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,CHARLESTON,9/11/2017,17:19:00,0,0,0,0,EF0,0.12,JAMES IS,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,PEARL RIVER,8/30/2017,9:07:00,0,0,0,0,EF1,3.25,SILVER RUN,$0.00 ,$0.00 ,1
IOWA,Tornado,ADAIR,6/28/2017,14:57:00,0,0,0,0,EF0,14.93,CANBY,"$5,000.00 ","$5,000.00 ",0
MINNESOTA,Tornado,SIBLEY,8/16/2017,17:15:00,0,0,0,0,EF0,1.37,GAYLORD,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,CHIPPEWA,9/19/2017,23:22:00,0,0,0,0,EF1,0.11,MONTEVIDEO,$0.00 ,$0.00 ,1
ALABAMA,Tornado,BIBB,8/31/2017,17:57:00,0,0,0,0,EF1,6.5,PONDVILLE,$0.00 ,$0.00 ,1
ALABAMA,Tornado,BIBB,8/31/2017,18:28:00,0,0,0,0,EF1,0.56,RIVER BEND,$0.00 ,$0.00 ,1
ALABAMA,Tornado,BIBB,8/31/2017,18:42:00,0,0,0,0,EF0,0.3,GILES,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,CHARLESTON,9/11/2017,18:13:00,0,0,0,0,EF0,0.57,THE GROVES,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,JACKSON,8/30/2017,10:31:00,0,0,0,0,EF0,2.32,OCEAN SPGS ARPT,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,BAMBERG,9/11/2017,18:01:00,0,0,0,0,EF0,2,OLAR,$0.00 ,$0.00 ,0
ALABAMA,Tornado,CULLMAN,8/31/2017,19:58:00,0,0,0,0,EF2,10.74,HOLLY POND,$0.00 ,$0.00 ,2
ALABAMA,Tornado,MARSHALL,8/31/2017,20:17:00,0,0,0,0,EF1,2.89,ARAB,$0.00 ,$0.00 ,1
NEBRASKA,Tornado,CHEYENNE,8/15/2017,17:10:00,0,0,0,0,EF0,6.78,POTTER,$0.00 ,$0.00 ,0
GEORGIA,Tornado,BIBB,8/4/2017,18:46:00,0,0,0,0,EF1,1.86,WALDEN,"$100,000.00 ",$0.00 ,1
TEXAS,Tornado,LIVE OAK,9/25/2017,13:10:00,0,0,0,0,EF0,0.1,LAGARTEO,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,CHARLESTON,9/11/2017,16:45:00,0,0,0,0,EF1,0.43,CHARLESTON JOHNS ARP,$0.00 ,$0.00 ,1
ARKANSAS,Tornado,DREW,4/30/2017,4:50:00,0,0,0,0,EF0,1.13,OZMONT BLUFF,"$50,000.00 ",$0.00 ,0
COLORADO,Tornado,EL PASO,9/9/2017,13:45:00,0,0,0,0,EF0,0.28,FALCON,$0.00 ,$0.00 ,0
INDIANA,Tornado,LAWRENCE,11/5/2017,13:20:00,0,0,0,0,EF1,2.87,SPRINGVILLE,"$125,000.00 ",$0.00 ,1
INDIANA,Tornado,DELAWARE,11/5/2017,13:24:00,0,0,0,0,EF2,5.11,EATON,"$90,000.00 ",$0.00 ,2
INDIANA,Tornado,DELAWARE,11/5/2017,15:09:00,0,0,0,0,EF1,0.09,MUNCIE,"$20,000.00 ",$0.00 ,1
ALABAMA,Tornado,MONTGOMERY,4/27/2017,8:03:00,0,0,0,0,EF1,5.48,GARTERS HILL,$0.00 ,$0.00 ,1
OHIO,Tornado,CLARK,5/24/2017,20:12:00,0,0,0,0,EF0,1.13,CRYSTAL LAKES,"$100,000.00 ",$0.00 ,0
OHIO,Tornado,WARREN,5/24/2017,18:47:00,0,0,0,0,EF0,0.2,HARVEYSBURG,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,LE SUEUR,8/16/2017,18:05:00,0,0,0,0,EF0,0.58,NEW PRAGUE,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,PERRY,11/18/2017,12:15:00,0,0,0,0,EF0,0.68,DU QUOIN,"$250,000.00 ",$0.00 ,0
ILLINOIS,Tornado,MASSAC,11/18/2017,13:38:00,0,0,0,0,EF0,0.09,ROUND KNOB,"$5,000.00 ",$0.00 ,0
KENTUCKY,Tornado,TAYLOR,11/18/2017,18:00:00,0,0,0,0,EF1,1.49,HOBSON,"$75,000.00 ",$0.00 ,1
TEXAS,Tornado,MCLENNAN,4/10/2017,21:45:00,0,0,0,0,EF0,0.72,BATTLE,"$40,000.00 ",$0.00 ,0
INDIANA,Tornado,SPENCER,11/18/2017,14:38:00,0,0,0,0,EF1,2.38,LAKE MILL,"$70,000.00 ",$0.00 ,1
TEXAS,Tornado,VAN ZANDT,4/29/2017,18:13:00,0,0,0,0,EF0,0.88,PHALBA,"$5,000.00 ","$2,000.00 ",0
TEXAS,Tornado,VAN ZANDT,4/29/2017,17:00:00,5,0,0,0,EF0,3.53,BIG ROCK,"$300,000.00 ","$40,000.00 ",0
ALABAMA,Tornado,RANDOLPH,12/20/2017,10:40:00,0,0,0,0,EF0,3.17,DICKERT,$0.00 ,$0.00 ,0
TEXAS,Tornado,HOPKINS,4/29/2017,17:32:00,0,0,0,0,EF0,8.57,MILLER GROVE,"$10,000.00 ","$10,000.00 ",0
OHIO,Tornado,MADISON,11/5/2017,18:22:00,0,0,0,0,EF1,2.07,SUMMERFORD,"$25,000.00 ","$5,000.00 ",1
TEXAS,Tornado,CHEROKEE,12/19/2017,18:53:00,0,0,0,0,EF2,3.08,CIRCLE,"$120,000.00 ",$0.00 ,2
TEXAS,Tornado,JASPER,12/20/2017,1:37:00,0,0,0,0,EF1,4,EVADALE,"$30,000.00 ",$0.00 ,1
LOUISIANA,Tornado,CALCASIEU,12/20/2017,1:59:00,0,0,0,0,EF1,3.05,STARKS,"$15,000.00 ",$0.00 ,1
TEXAS,Tornado,CORYELL,1/15/2017,17:45:00,0,0,0,0,EF2,8.15,WHITEHALL,"$300,000.00 ",$0.00 ,2
FLORIDA,Tornado,POLK,9/10/2017,10:19:00,0,0,0,0,EF2,0.59,LAKELAND MCCOLLUM AR,"$20,000.00 ",$0.00 ,2
KENTUCKY,Tornado,MUHLENBERG,11/18/2017,15:02:00,0,0,0,0,EF1,2.82,BREMEN,"$100,000.00 ",$0.00 ,1
KENTUCKY,Tornado,TODD,11/18/2017,15:36:00,0,0,0,0,EF0,0.73,LIBERTY,"$125,000.00 ",$0.00 ,0
INDIANA,Tornado,BLACKFORD,11/5/2017,13:36:00,1,0,0,0,EF2,2.96,MILLGROVE,$0.00 ,$0.00 ,2
OHIO,Tornado,MERCER,11/5/2017,14:18:00,0,0,0,0,EF2,8.05,PADUA,"$11,000,000.00 ","$30,000.00 ",2
OHIO,Tornado,GREENE,5/24/2017,20:06:00,0,0,0,0,EF0,1.61,FAIRBORN,"$2,000.00 ",$0.00 ,0
FLORIDA,Tornado,COLLIER,11/22/2017,16:40:00,0,0,0,0,EF0,0.25,CORKSCREW,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,SWIFT,9/19/2017,23:28:00,0,0,0,0,EF1,10.68,MURDOCK,"$1,500,000.00 ",$0.00 ,1
MISSOURI,Tornado,RANDOLPH,12/4/2017,16:54:00,2,0,0,0,EF1,10,HIGBEE,"$200,000.00 ",$0.00 ,1
PENNSYLVANIA,Tornado,LACKAWANNA,2/25/2017,14:48:00,0,0,0,0,EF2,5.4,HILLSIDE JCT,"$50,000.00 ",$0.00 ,2
TEXAS,Tornado,RAINS,4/29/2017,17:50:00,0,0,0,0,EF2,13.2,DUNBAR,"$70,000.00 ","$20,000.00 ",2
TEXAS,Tornado,VAN ZANDT,4/29/2017,17:08:00,24,0,2,0,EF3,26.51,WALTON,"$600,000.00 ","$20,000.00 ",3
IOWA,Tornado,JONES,4/15/2017,19:50:00,0,0,0,0,EF1,3.22,AMBER,"$10,000.00 ","$10,000.00 ",1
TEXAS,Tornado,HENDERSON,4/29/2017,16:51:00,5,0,0,0,EF2,8.15,STOCKARD,"$300,000.00 ","$40,000.00 ",2
MISSOURI,Tornado,DUNKLIN,4/30/2017,0:57:00,0,0,0,0,EF1,0.31,CARDWELL,$0.00 ,$0.00 ,1
ARKANSAS,Tornado,MISSISSIPPI,4/30/2017,0:56:00,0,0,0,0,EF1,1.65,HAPPY CORNERS,"$20,000.00 ",$0.00 ,1
LOUISIANA,Tornado,JACKSON,12/20/2017,1:02:00,0,0,0,0,EF1,0.95,HILLTOP,"$75,000.00 ",$0.00 ,1
TEXAS,Tornado,RUSK,12/19/2017,19:31:00,0,0,0,0,EF2,6.39,NEW SALEM,"$125,000.00 ",$0.00 ,2
OHIO,Tornado,CLARK,11/5/2017,18:16:00,0,0,0,0,EF1,4.55,SOUTH VIENNA,"$100,000.00 ",$0.00 ,1
GEORGIA,Tornado,MERIWETHER,12/20/2017,13:15:00,0,0,0,0,EF0,3.17,IMLAC,"$30,000.00 ",$0.00 ,0
OHIO,Tornado,MIAMI,5/24/2017,21:03:00,0,0,0,0,EF1,1.91,CASSTOWN,"$5,000.00 ",$0.00 ,1
INDIANA,Tornado,WASHINGTON,11/5/2017,23:04:00,0,0,0,0,EF0,0.59,LIVONIA,"$100,000.00 ",$0.00 ,0
INDIANA,Tornado,WASHINGTON,11/5/2017,23:20:00,0,0,0,0,EF1,0.5,CANTON,"$200,000.00 ",$0.00 ,1
INDIANA,Tornado,WASHINGTON,11/5/2017,23:16:00,0,0,0,0,EF1,0.25,SALEM,"$250,000.00 ",$0.00 ,1
ILLINOIS,Tornado,RICHLAND,11/5/2017,17:24:00,0,0,0,0,EF1,6.84,PURETON,"$70,000.00 ",$0.00 ,1
INDIANA,Tornado,JAY,11/5/2017,13:43:00,0,0,0,0,EF2,22.6,DUNKIRK,$0.00 ,$0.00 ,2
OHIO,Tornado,MERCER,11/5/2017,14:40:00,8,0,0,0,EF2,5.41,CELINA,"$5,000,000.00 ",$0.00 ,2
IDAHO,Tornado,BONNEVILLE,11/17/2017,14:25:00,0,0,0,0,EF0,5,IONA,$200.00 ,$0.00 ,0
MISSISSIPPI,Tornado,WALTHALL,12/20/2017,6:39:00,0,0,0,0,EF0,0.17,ENON,$0.00 ,$0.00 ,0
ALABAMA,Tornado,COLBERT,11/18/2017,17:01:00,0,0,0,0,EF1,1.71,CROOKED OAK,$0.00 ,$0.00 ,1
ALABAMA,Tornado,LAWRENCE,11/18/2017,17:18:00,0,0,0,0,EF1,4.33,WOLF SPGS,$0.00 ,$0.00 ,1
INDIANA,Tornado,TIPPECANOE,11/18/2017,11:15:00,0,0,0,0,EF0,0.32,DAYTON,"$8,000.00 ",$0.00 ,0
KENTUCKY,Tornado,OHIO,11/18/2017,15:20:00,1,0,0,0,EF1,1.99,TAYLOR MINES,"$250,000.00 ",$0.00 ,1
KENTUCKY,Tornado,MEADE,11/18/2017,16:32:00,1,0,0,0,EF1,1.82,HAYSVILLE,"$200,000.00 ",$0.00 ,1
MINNESOTA,Tornado,STEELE,3/6/2017,17:49:00,0,0,0,0,EF0,2.21,ELLENDALE,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,BRUNSWICK,10/23/2017,22:45:00,0,0,0,0,EF0,0.36,SUPPLY,"$7,000.00 ",$0.00 ,0
TEXAS,Tornado,GALVESTON,10/20/2017,3:58:00,0,0,0,0,EF0,0.5,DICKINSON,"$50,000.00 ",$0.00 ,0
VIRGINIA,Tornado,LANCASTER,8/7/2017,13:51:00,0,0,0,0,EF0,2.09,WEEMS,"$15,000.00 ",$0.00 ,0
OKLAHOMA,Tornado,MCCLAIN,10/21/2017,19:36:00,0,0,0,0,EF1,2,GOLDSBY,"$100,000.00 ",$0.00 ,1
NEBRASKA,Tornado,LANCASTER,6/16/2017,19:40:00,0,0,0,0,EF0,0.5,UNIVERSITY PLACE,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,PIERCE,6/16/2017,15:47:00,0,0,0,0,EF0,0.5,FOSTER,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,WAYNE,6/16/2017,16:32:00,0,0,0,0,EF0,1.85,HOSKINS,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,ORANGEBURG,5/4/2017,20:01:00,0,0,0,0,EF1,3.08,SOUTH FOUR HOLES,$0.00 ,$0.00 ,1
MISSOURI,Tornado,SCOTLAND,10/14/2017,16:09:00,0,0,0,0,EF1,0.1,ELLA EWING LAKE,$0.00 ,$0.00 ,1
OHIO,Tornado,FAYETTE,5/24/2017,19:27:00,0,0,0,0,EF0,0.72,LUTTRELL,$0.00 ,$0.00 ,0
OHIO,Tornado,CLARK,5/24/2017,20:16:00,0,0,0,0,EF1,0.4,PARK LAYNE,"$250,000.00 ",$0.00 ,1
OHIO,Tornado,MIAMI,5/24/2017,20:20:00,0,0,0,0,EF1,4.11,BRANDT,"$50,000.00 ",$0.00 ,1
FLORIDA,Tornado,ST. LUCIE,3/23/2017,12:40:00,0,0,0,0,EF0,0.96,FT PIERCE NELSON ARP,"$2,000.00 ",$0.00 ,0
TENNESSEE,Tornado,FRANKLIN,3/9/2017,23:58:00,0,0,0,0,EF0,2.8,CENTER GROVE,$0.00 ,$0.00 ,0
MISSOURI,Tornado,GENTRY,6/28/2017,17:48:00,0,0,0,0,EF0,6.06,PINHOOK,$0.00 ,$0.00 ,0
