state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
MISSISSIPPI,Tornado,LAUDERDALE,3/22/2022,15:04:00,0,0,0,0,EF0,1.47,TOOMSUBA,"$5,000.00 ",$0.00 ,0
FLORIDA,Tornado,MONROE,5/9/2022,15:05:00,0,0,0,0,EF0,0.01,ROCK HARBOR,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,CARROLL,3/30/2022,15:24:00,0,0,0,0,EF1,5.73,PINE BLUFF,"$10,000.00 ",$0.00 ,1
LOUISIANA,Tornado,RICHLAND,3/30/2022,12:53:00,0,0,0,0,EF1,7.37,GIRARD,"$50,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,LAUDERDALE,3/30/2022,19:31:00,0,0,0,0,EF1,3.88,SMITH,"$75,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,HINDS,3/30/2022,15:41:00,0,0,0,0,EF1,2.94,NOGAN,"$175,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,CARROLL,3/30/2022,15:52:00,0,0,0,0,EF1,6.11,CARROLL,"$30,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,LAMAR,3/30/2022,18:44:00,0,0,0,0,EF1,1.85,OAK GROVE,"$20,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,FORREST,3/30/2022,19:11:00,0,0,0,0,EF2,7.86,CARNES,"$250,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,LAUDERDALE,3/30/2022,19:07:00,0,0,0,0,EF1,3.51,SAVOY,"$150,000.00 ",$0.00 ,1
MINNESOTA,Tornado,FILLMORE,4/12/2022,22:08:00,0,0,0,0,EF1,2.3,OSTRANDER,"$650,000.00 ",$0.00 ,1
MINNESOTA,Tornado,WINONA,4/12/2022,22:40:00,0,0,0,0,EF0,3.14,FREMONT,"$10,000.00 ",$0.00 ,0
MINNESOTA,Tornado,WINONA,4/12/2022,22:41:00,0,0,0,0,EF0,1.8,FREMONT,"$10,000.00 ",$0.00 ,0
WISCONSIN,Tornado,DANE,3/5/2022,21:48:00,0,0,0,0,EF1,5.98,HANERVILLE,"$50,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,MCCURTAIN,11/4/2022,17:44:00,6,0,0,0,EF4,32.3,BOSS,"$35,000,000.00 ",$0.00 ,4
MINNESOTA,Tornado,TODD,5/30/2022,16:20:00,0,0,0,0,EF1,0.54,STAPLES,$0.00 ,$0.00 ,1
KANSAS,Tornado,MARSHALL,6/11/2022,17:02:00,0,0,0,0,EF1,0.71,MARYSVILLE ARPT,$0.00 ,$0.00 ,1
KANSAS,Tornado,MARSHALL,6/7/2022,22:02:00,0,0,0,0,EF1,2.79,SCHROYER,$0.00 ,$0.00 ,1
KANSAS,Tornado,MARSHALL,6/11/2022,16:43:00,0,0,0,0,EF1,2.21,OKETO,$0.00 ,$0.00 ,1
KANSAS,Tornado,MARSHALL,6/11/2022,17:26:00,0,0,0,0,EF1,1.71,BESTWALL,$0.00 ,$0.00 ,1
NEBRASKA,Tornado,CASS,6/14/2022,22:27:00,0,0,0,0,EF1,2.16,MURDOCK,$0.00 ,$0.00 ,1
LOUISIANA,Tornado,MADISON,3/30/2022,14:02:00,0,0,0,0,EF1,2.24,TALLA BENA,"$10,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,YAZOO,3/30/2022,14:58:00,0,0,0,0,EF1,16.63,LITTLE YAZOO,"$110,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,HINDS,3/30/2022,15:26:00,0,0,0,0,EF1,6.44,MIDWAY,"$45,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,HARMON,5/31/2022,17:55:00,0,0,0,0,EFU,0.3,HOLLIS,$0.00 ,$0.00 ,-1
NEBRASKA,Tornado,BOONE,6/6/2022,13:29:00,0,0,0,0,EFU,0.05,PETERSBURG,$0.00 ,$0.00 ,-1
OKLAHOMA,Tornado,HARMON,5/31/2022,17:32:00,0,0,0,0,EF0,0.5,HOLLIS,$0.00 ,$0.00 ,0
OKLAHOMA,Tornado,TILLMAN,5/31/2022,21:31:00,0,0,0,0,EF1,1,TIPTON,"$6,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,CADDO,5/2/2022,16:13:00,0,0,0,0,EF0,0.5,CYRIL,"$100,000.00 ",$0.00 ,0
OKLAHOMA,Tornado,PAYNE,5/2/2022,17:26:00,0,0,0,0,EF1,6.54,PERKINS,"$50,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,SEMINOLE,5/2/2022,18:52:00,0,0,0,0,EF1,6.3,SEMINOLE,"$150,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,NOBLE,5/2/2022,16:57:00,0,0,0,0,EFU,1.42,SUMNER,$0.00 ,$0.00 ,-1
GEORGIA,Tornado,TELFAIR,10/12/2022,20:55:00,0,0,0,0,EF0,0.38,SCOTLAND,$0.00 ,$0.00 ,0
FLORIDA,Tornado,OKALOOSA,10/29/2022,11:35:00,0,0,0,0,EF0,0.08,SHALIMAR,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,ALLEN,10/25/2022,3:39:00,0,0,0,0,EF2,0.44,OBERLIN,"$150,000.00 ",$0.00 ,2
TEXAS,Tornado,WILLIAMSON,10/24/2022,19:46:00,0,0,0,0,EF1,3.86,JARRELL SYBERT ARPT,"$500,000.00 ",$0.00 ,1
TEXAS,Tornado,NUECES,10/13/2022,14:23:00,0,0,0,0,EFU,0.19,CHAPMAN RANCH,$0.00 ,$0.00 ,-1
WISCONSIN,Tornado,WAUKESHA,10/12/2022,10:48:00,0,0,0,0,EF0,0.61,NASHOTAH,$0.00 ,$0.00 ,0
WISCONSIN,Tornado,MILWAUKEE,10/12/2022,11:17:00,0,0,0,0,EF0,3.07,MILWAUKEE COUNTY ZOO,$0.00 ,$0.00 ,0
WISCONSIN,Tornado,WALWORTH,10/12/2022,11:17:00,0,0,0,0,EF0,2.43,LAKE GENEVA PLYBY AR,$0.00 ,$0.00 ,0
WISCONSIN,Tornado,RACINE,10/12/2022,11:20:00,0,0,0,0,EF0,3.97,BURLINGTON,$0.00 ,$0.00 ,0
WISCONSIN,Tornado,JEFFERSON,10/12/2022,10:13:00,0,0,0,0,EF0,0.48,GRELLTON,$0.00 ,$0.00 ,0
WISCONSIN,Tornado,JEFFERSON,10/12/2022,10:18:00,0,0,0,0,EF0,0.44,AZTALAN,$0.00 ,$0.00 ,0
WISCONSIN,Tornado,JEFFERSON,10/12/2022,10:42:00,0,0,0,0,EF0,0.79,OAK HILL,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,OUACHITA,4/12/2022,17:34:00,1,0,0,0,EF1,2.55,FRIZZELL,"$50,000.00 ",$0.00 ,1
FLORIDA,Tornado,HOLMES,10/25/2022,22:14:00,0,0,0,0,EF0,1.12,BONIFAY,"$20,000.00 ",$0.00 ,0
FLORIDA,Tornado,FRANKLIN,1/16/2022,0:22:00,0,0,0,0,EF1,2.65,CARRABELLE,"$75,000.00 ",$0.00 ,1
FLORIDA,Tornado,CHARLOTTE,1/16/2022,6:37:00,0,0,0,0,EF1,0.97,PLACIDA,"$500,000.00 ",$0.00 ,1
TENNESSEE,Tornado,GILES,1/1/2022,16:11:00,0,0,0,0,EF1,11.15,THORNE STORE,"$50,000.00 ",$0.00 ,1
FLORIDA,Tornado,LEE,1/16/2022,7:32:00,0,0,0,0,EF2,7.01,PUNTA RASSA,"$10,000,000.00 ",$0.00 ,2
FLORIDA,Tornado,CHARLOTTE,1/16/2022,7:15:00,0,0,0,0,EF1,0.54,CHARLOTTE BEACH,"$150,000.00 ",$0.00 ,1
FLORIDA,Tornado,LEE,1/16/2022,9:04:00,0,0,0,0,EF0,0.46,CAPE CORAL,$0.00 ,$0.00 ,0
KENTUCKY,Tornado,CHRISTIAN,1/1/2022,9:21:00,0,0,0,0,EF2,1.14,HOPKINSVILLE,"$600,000.00 ",$0.00 ,2
ALABAMA,Tornado,PIKE,1/9/2022,16:37:00,0,0,0,0,EF0,0.36,SHELLHORN,$0.00 ,$0.00 ,0
ALABAMA,Tornado,MOBILE,10/29/2022,17:40:00,0,0,0,0,EF1,4.9,ST ELMO ARPT,$0.00 ,$0.00 ,1
ALABAMA,Tornado,BALDWIN,10/29/2022,16:16:00,0,0,0,0,EF1,0.59,MAGNOLIA SPGS,$0.00 ,$0.00 ,1
ALABAMA,Tornado,BALDWIN,10/29/2022,17:50:00,0,0,0,0,EF1,2.48,GULF SHRS,$0.00 ,$0.00 ,1
ALABAMA,Tornado,BALDWIN,10/29/2022,19:51:00,0,0,0,0,EF0,0.02,POINT CLEAR,$0.00 ,$0.00 ,0
ALABAMA,Tornado,BALDWIN,10/29/2022,16:10:00,0,0,0,0,EF0,0.5,BON SECOUR,$0.00 ,$0.00 ,0
ALABAMA,Tornado,BALDWIN,10/29/2022,20:19:00,0,0,0,0,EF0,0.6,DAPHNE,$0.00 ,$0.00 ,0
ALABAMA,Tornado,MOBILE,10/29/2022,17:57:00,0,0,0,0,EF0,2.14,SPRING HILL,$0.00 ,$0.00 ,0
ALABAMA,Tornado,MOBILE,10/29/2022,16:23:00,0,0,0,0,EF0,2.67,(BFM)MOBILE BROOKLEY,$0.00 ,$0.00 ,0
ALABAMA,Tornado,BALDWIN,10/29/2022,20:29:00,0,0,0,0,EF1,0.25,SPANISH FT,$0.00 ,$0.00 ,1
ALABAMA,Tornado,MOBILE,10/29/2022,16:03:00,0,0,0,0,EF0,1.84,LAURENDINE,$0.00 ,$0.00 ,0
ALABAMA,Tornado,MOBILE,10/29/2022,18:09:00,0,0,0,0,EF0,2.45,ORCHARD,$0.00 ,$0.00 ,0
KENTUCKY,Tornado,TODD,1/1/2022,11:16:00,0,0,0,0,EF0,2.38,ALLENSVILLE,"$3,000.00 ",$0.00 ,0
OKLAHOMA,Tornado,SEMINOLE,5/4/2022,17:44:00,0,0,0,0,EF2,12.5,SEMINOLE,"$300,000.00 ",$0.00 ,2
ALABAMA,Tornado,CONECUH,1/9/2022,16:47:00,0,0,0,0,EF0,2.3,OWASSA,$0.00 ,$0.00 ,0
ALABAMA,Tornado,BUTLER,1/9/2022,17:20:00,0,0,0,0,EF0,1,MC KENZIE,$0.00 ,$0.00 ,0
CALIFORNIA,Tornado,RIVERSIDE,10/8/2022,13:25:00,0,0,0,0,EF0,1.56,LAKE ELSINORE,$0.00 ,$0.00 ,0
KANSAS,Tornado,RILEY,6/11/2022,18:32:00,0,0,0,0,EFU,0.01,ZEANDALE,$0.00 ,$0.00 ,-1
KANSAS,Tornado,RILEY,6/11/2022,18:20:00,0,0,0,0,EF2,0.32,MANHATTAN,"$10,000,000.00 ",$0.00 ,2
LOUISIANA,Tornado,CADDO,4/12/2022,20:54:00,0,0,0,0,EF1,1.91,DIXIE,"$75,000.00 ",$0.00 ,1
ALABAMA,Tornado,MADISON,1/1/2022,18:15:00,1,0,0,0,EF0,9.55,HAZEL GREEN,$0.00 ,$0.00 ,0
KANSAS,Tornado,POTTAWATOMIE,6/11/2022,18:04:00,0,0,0,0,EF1,11.25,FOSTORIA,$0.00 ,$0.00 ,1
MINNESOTA,Tornado,DOUGLAS,5/30/2022,15:29:00,0,0,0,0,EF2,17.16,FORADA,$0.00 ,$0.00 ,2
LOUISIANA,Tornado,WINN,4/13/2022,16:11:00,0,0,0,0,EF2,5.76,HICKORY VLY,$0.00 ,$0.00 ,2
LOUISIANA,Tornado,CALDWELL,4/13/2022,16:17:00,0,0,0,0,EF2,12.98,COTTON PLANT,"$250,000.00 ",$0.00 ,2
OKLAHOMA,Tornado,HARMON,5/31/2022,17:01:00,0,0,0,0,EF0,0.44,MC KNIGHT,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,JACKSON,10/29/2022,13:28:00,0,0,0,0,EF1,1.25,THREE RIVERS,"$5,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,JACKSON,10/29/2022,15:27:00,0,0,0,0,EF1,1.06,BIG PT,"$10,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,JACKSON,10/29/2022,16:33:00,0,0,0,0,EFU,2.83,WADE,$0.00 ,$0.00 ,-1
TEXAS,Tornado,FOARD,5/4/2022,19:11:00,0,0,0,0,EFU,1,CROWELL,$0.00 ,$0.00 ,-1
MISSISSIPPI,Tornado,JACKSON,10/29/2022,13:20:00,0,0,0,0,EF1,2.79,KREOLE,$0.00 ,$0.00 ,1
OKLAHOMA,Tornado,POTTAWATOMIE,10/24/2022,9:32:00,0,0,0,0,EF0,0.1,MACOMB,$0.00 ,$0.00 ,0
TEXAS,Tornado,FOARD,5/4/2022,18:15:00,0,0,0,0,EFU,0.82,CROWELL,$0.00 ,$0.00 ,-1
LOUISIANA,Tornado,BOSSIER,4/12/2022,20:56:00,0,0,0,0,EF1,9.5,CURTIS,"$275,000.00 ",$0.00 ,1
LOUISIANA,Tornado,BIENVILLE,4/12/2022,21:23:00,0,0,0,0,EF1,11.46,WOODARDVILLE,"$50,000.00 ",$0.00 ,1
LOUISIANA,Tornado,CADDO,4/12/2022,20:57:00,0,0,0,0,EF0,1.23,HOSSTON,$0.00 ,$0.00 ,0
OKLAHOMA,Tornado,CANADIAN,10/24/2022,8:27:00,0,0,0,0,EF0,2.9,UNION CITY,"$5,000.00 ",$0.00 ,0
ALABAMA,Tornado,TUSCALOOSA,2/17/2022,16:14:00,0,0,0,0,EF0,1.15,STERLING,$0.00 ,$0.00 ,0
ALABAMA,Tornado,SHELBY,2/17/2022,18:08:00,0,0,0,0,EF1,4.25,QUITO,$0.00 ,$0.00 ,1
ALABAMA,Tornado,JEFFERSON,2/17/2022,18:12:00,0,0,0,0,EF1,8.07,COOLEY,$0.00 ,$0.00 ,1
ALABAMA,Tornado,SUMTER,2/3/2022,12:52:00,0,0,0,0,EF2,15.47,CUBA,$0.00 ,$0.00 ,2
ALABAMA,Tornado,GREENE,2/3/2022,13:38:00,0,0,0,0,EF0,9.52,TISHABEE,$0.00 ,$0.00 ,0
ALABAMA,Tornado,HALE,2/3/2022,13:52:00,8,0,1,0,EF2,16.35,SAWYERVILLE,$0.00 ,$0.00 ,2
ALABAMA,Tornado,HALE,2/3/2022,14:30:00,0,0,0,0,EF2,3.26,PHIPPS,$0.00 ,$0.00 ,2
ALABAMA,Tornado,BIBB,2/3/2022,14:36:00,0,0,0,0,EF2,2.47,CAMP HUGH,$0.00 ,$0.00 ,2
ALABAMA,Tornado,JEFFERSON,2/17/2022,16:53:00,0,0,0,0,EF1,4.65,BESSIE,$0.00 ,$0.00 ,1
ALABAMA,Tornado,TUSCALOOSA,2/3/2022,14:39:00,0,0,0,0,EF0,1.87,HAGLER,$0.00 ,$0.00 ,0
ALABAMA,Tornado,ELMORE,2/3/2022,17:02:00,0,0,0,0,EF0,2.13,HOLTVILLE,$0.00 ,$0.00 ,0
ALABAMA,Tornado,ST. CLAIR,2/17/2022,18:21:00,0,0,0,0,EF0,0.32,MOODY,$0.00 ,$0.00 ,0
ALABAMA,Tornado,FAYETTE,2/17/2022,16:15:00,0,0,0,0,EF1,2.22,ALTA,$0.00 ,$0.00 ,1
KENTUCKY,Tornado,FULTON,2/22/2022,6:28:00,0,0,0,0,EF0,0.69,CAYCE,"$50,000.00 ",$0.00 ,0
ALABAMA,Tornado,ELMORE,2/3/2022,17:33:00,0,0,0,0,EF0,0.2,RED HILL,$0.00 ,$0.00 ,0
ALABAMA,Tornado,MADISON,1/1/2022,19:25:00,0,0,0,0,EF0,3.36,TRIANA,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,TODD,5/12/2022,18:50:00,0,0,0,0,EF1,0.75,HEWITT,$0.00 ,$0.00 ,1
MINNESOTA,Tornado,LAC QUI PARLE,5/12/2022,17:09:00,0,0,0,0,EF1,0.89,MADISON,$0.00 ,$0.00 ,1
MINNESOTA,Tornado,LAC QUI PARLE,5/12/2022,17:19:00,0,0,0,0,EF1,1.08,LOUISBURG,$0.00 ,$0.00 ,1
MINNESOTA,Tornado,SWIFT,5/12/2022,17:50:00,0,0,0,0,EF0,2.03,SWIFT FALLS,$0.00 ,$0.00 ,0
ALABAMA,Tornado,LIMESTONE,1/1/2022,16:04:00,0,0,0,0,EF1,5.52,UNION HILL,$0.00 ,$0.00 ,1
MINNESOTA,Tornado,POLK,4/23/2022,17:55:00,0,0,0,0,EF0,0.28,KANKEL,$0.00 ,$0.00 ,0
KENTUCKY,Tornado,MARION,1/1/2022,12:49:00,0,0,0,0,EF1,0.26,LEBANON,$0.00 ,$0.00 ,1
TEXAS,Tornado,HARRIS,1/8/2022,15:55:00,0,0,0,0,EF0,0.79,BENDER,"$50,000.00 ",$0.00 ,0
TEXAS,Tornado,LIBERTY,1/8/2022,16:22:00,0,0,0,0,EF0,0.14,DAYTON,$0.00 ,$0.00 ,0
KENTUCKY,Tornado,MADISON,1/1/2022,13:49:00,0,0,0,0,EF1,1.75,UNION CITY,$0.00 ,$0.00 ,1
ALABAMA,Tornado,COLBERT,1/1/2022,18:03:00,0,0,0,0,EF0,2.09,NORALA JCT,$0.00 ,$0.00 ,0
ALABAMA,Tornado,LIMESTONE,1/1/2022,19:24:00,0,0,0,0,EF0,0.32,NEW HOPE,"$1,000.00 ",$0.00 ,0
LOUISIANA,Tornado,SABINE,1/9/2022,4:53:00,6,0,0,0,EF2,3.56,PEASON DAM,"$1,500,000.00 ",$0.00 ,2
TEXAS,Tornado,MONTGOMERY,1/8/2022,21:40:00,0,0,0,0,EF0,0.47,MONTGOMERY,"$50,000.00 ",$0.00 ,0
TEXAS,Tornado,HARRIS,1/8/2022,23:55:00,0,0,0,0,EF0,1.1,SPRING BRANCH,"$70,000.00 ",$0.00 ,0
KENTUCKY,Tornado,BARREN,1/1/2022,12:17:00,0,0,0,0,EF1,10.57,OIL CITY,$0.00 ,$0.00 ,1
KENTUCKY,Tornado,LOGAN,1/1/2022,11:19:00,0,0,0,0,EF0,3.5,OLMSTEAD,$0.00 ,$0.00 ,0
KENTUCKY,Tornado,TAYLOR,1/1/2022,13:00:00,0,0,0,0,EF1,6.38,LORAIN,$0.00 ,$0.00 ,1
MINNESOTA,Tornado,TODD,5/12/2022,18:33:00,0,0,0,0,EF1,3.28,CLARISSA,$0.00 ,$0.00 ,1
MINNESOTA,Tornado,MORRISON,5/12/2022,18:46:00,0,0,0,0,EF0,2.87,CUSHING,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,MORRISON,5/12/2022,18:51:00,0,0,0,0,EF1,3.59,CUSHING,"$750,000.00 ",$0.00 ,1
KENTUCKY,Tornado,WARREN,1/1/2022,11:52:00,0,0,0,0,EF0,0.39,GREENWOOD,$0.00 ,$0.00 ,0
KENTUCKY,Tornado,ESTILL,1/1/2022,13:59:00,0,0,0,0,EF1,1.1,PALMER,"$40,000.00 ","$10,000.00 ",1
LOUISIANA,Tornado,SABINE,1/9/2022,4:42:00,0,0,0,0,EF1,0.24,SANDEL,"$11,000.00 ",$0.00 ,1
KENTUCKY,Tornado,HART,1/1/2022,10:52:00,0,0,0,0,EF0,0.35,PRICEVILLE,$0.00 ,$0.00 ,0
KENTUCKY,Tornado,TAYLOR,1/1/2022,12:22:00,0,0,0,0,EF1,6.38,LORAIN,$0.00 ,$0.00 ,1
TEXAS,Tornado,HARRIS,1/9/2022,1:17:00,0,0,0,0,EF1,2.18,MOONSHINE HILL,"$300,000.00 ",$0.00 ,1
TEXAS,Tornado,HARRIS,1/9/2022,1:25:00,0,0,0,0,EF1,2.24,HUMBLE,"$200,000.00 ",$0.00 ,1
ARKANSAS,Tornado,CRAIGHEAD,2/22/2022,5:24:00,0,0,0,0,EF0,2.81,CARY,$0.00 ,$0.00 ,0
ALABAMA,Tornado,MADISON,2/22/2022,19:22:00,0,0,0,0,EF0,3.13,HAZEL GREEN,$0.00 ,$0.00 ,0
FLORIDA,Tornado,WALTON,1/2/2022,13:02:00,0,0,0,0,EF0,0.13,DE FUNIAK SPRINGS ARPT,"$50,000.00 ",$0.00 ,0
FLORIDA,Tornado,COLLIER,1/16/2022,9:07:00,1,0,0,0,EF0,15,MARCO,"$20,000.00 ",$0.00 ,0
FLORIDA,Tornado,COLLIER,1/16/2022,10:53:00,0,0,0,0,EF0,5.5,EVERGLADES CITY,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,CHESTER,5/23/2022,17:35:00,0,0,0,0,EF0,0.45,BECKHAMVILLE,$0.00 ,$0.00 ,0
WISCONSIN,Tornado,ROCK,5/25/2022,17:45:00,0,0,0,0,EF0,3.48,NEWARK,"$40,000.00 ",$0.00 ,0
SOUTH CAROLINA,Tornado,SPARTANBURG,5/23/2022,18:09:00,0,0,0,0,EF1,5.25,MOUNTAIN VIEW,"$40,000.00 ",$0.00 ,1
NORTH CAROLINA,Tornado,MECKLENBURG,5/23/2022,12:36:00,0,0,0,0,EF1,3.73,HICKORY GROVE,"$20,000.00 ",$0.00 ,1
NORTH CAROLINA,Tornado,CABARRUS,5/23/2022,12:43:00,0,0,0,0,EF1,6.03,HARRISBURG,"$10,000.00 ",$0.00 ,1
KANSAS,Tornado,COMANCHE,5/2/2022,14:25:00,0,0,0,0,EF0,1.69,PROTECTION,$0.00 ,$0.00 ,0
ALABAMA,Tornado,MOBILE,5/6/2022,1:56:00,0,0,0,0,EF1,0.29,MERTZ,$0.00 ,$0.00 ,1
ALABAMA,Tornado,BALDWIN,5/6/2022,2:47:00,0,0,0,0,EF1,0.26,DAPHNE,$0.00 ,$0.00 ,1
ILLINOIS,Tornado,MARION,5/15/2022,14:54:00,0,0,0,0,EFU,0.11,TEXAS CORNER,$0.00 ,$0.00 ,-1
KANSAS,Tornado,COMANCHE,5/2/2022,14:46:00,0,0,0,0,EF0,0.52,BUTTERMILK,$0.00 ,$0.00 ,0
TEXAS,Tornado,GLASSCOCK,5/24/2022,17:00:00,0,0,0,0,EF2,11.15,GARDEN CITY,"$83,000.00 ",$0.00 ,2
TEXAS,Tornado,WISE,3/21/2022,15:47:00,0,0,0,0,EF0,6.12,PARADISE,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,CARVER,5/11/2022,18:40:00,0,0,0,0,EF0,2.6,ASSUMPTION,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,CRAVEN,5/16/2022,19:20:00,0,0,0,0,EF1,0.1,HYMANS,$0.00 ,$0.00 ,1
NORTH CAROLINA,Tornado,CLEVELAND,5/26/2022,15:13:00,0,0,0,0,EF0,0.24,LATTIMORE,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,BROWN,5/11/2022,17:51:00,0,0,0,0,EF0,1.53,SEARLES,$0.00 ,$0.00 ,0
MINNESOTA,Tornado,SIBLEY,5/11/2022,18:37:00,0,0,0,0,EF0,2.89,GREEN ISLE,$0.00 ,$0.00 ,0
NEW JERSEY,Tornado,MONMOUTH,5/20/2022,16:09:00,0,0,0,0,EF0,0.84,MATAWAN,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,CLEVELAND,5/26/2022,15:23:00,0,0,0,0,EF0,0.01,POTTVILLE,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,IREDELL,5/26/2022,17:59:00,1,0,0,0,EF2,5.97,STATESVILLE RHYNE AR,"$30,000.00 ",$0.00 ,2
MISSOURI,Tornado,FRANKLIN,5/19/2022,15:23:00,0,0,0,0,EF1,1.27,GREENSTREET,"$30,000.00 ",$0.00 ,1
MARYLAND,Tornado,MONTGOMERY,5/27/2022,11:22:00,0,0,0,0,EF0,0.21,OLNEY,"$200,000.00 ",$0.00 ,0
KANSAS,Tornado,COWLEY,5/31/2022,17:48:00,0,0,0,0,EFU,0.02,DEXTER,$0.00 ,$0.00 ,-1
NORTH CAROLINA,Tornado,ORANGE,5/6/2022,16:08:00,0,0,0,0,EF1,3.55,MILES,"$250,000.00 ",$0.00 ,1
MISSOURI,Tornado,ST. LOUIS,5/19/2022,15:50:00,0,0,0,0,EF0,0.14,TIMES BEACH,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,ARKANSAS,5/5/2022,11:53:00,0,0,0,0,EF2,1.53,LODGES CORNERS,"$50,000.00 ",$0.00 ,2
FLORIDA,Tornado,DUVAL,5/15/2022,12:44:00,0,0,0,0,EF0,0.01,OCEANWAY,$0.00 ,$0.00 ,0
MARYLAND,Tornado,CHARLES,5/27/2022,19:38:00,0,0,0,0,EF0,1.32,LOVES,"$10,000.00 ",$0.00 ,0
MINNESOTA,Tornado,ANOKA,5/11/2022,19:29:00,0,0,0,0,EF0,3.16,COON RAPIDS,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,CRAIGHEAD,3/6/2022,15:54:00,0,0,0,0,EF0,2.46,CHILSON,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,LAUDERDALE,3/30/2022,19:24:00,0,0,0,0,EF1,6.83,VIMVILLE,"$50,000.00 ",$0.00 ,1
SOUTH CAROLINA,Tornado,PICKENS,5/6/2022,15:14:00,0,0,0,0,EF1,0.53,CROW CREEK,"$10,000.00 ",$0.00 ,1
MINNESOTA,Tornado,DAKOTA,5/9/2022,16:38:00,0,0,0,0,EF0,5.71,MIESVILLE,$0.00 ,$0.00 ,0
