state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
TEXAS,Tornado,LYNN,5/5/2019,16:45:00,0,0,0,0,EF2,17.2,NEW HOME ARPT,"$36,000.00 ",$0.00 ,2
TEXAS,Tornado,BAILEY,5/26/2019,20:11:00,0,0,0,0,EF0,3.2,PROGRESS,"$50,000.00 ",$0.00 ,0
ARKANSAS,Tornado,CRAWFORD,5/18/2019,13:25:00,0,0,0,0,EF1,1.6,MULBERRY,"$20,000.00 ",$0.00 ,1
NORTH CAROLINA,Tornado,RUTHERFORD,6/8/2019,16:08:00,0,0,0,0,EF0,0.15,ELLENBORO,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,PENDER,8/7/2019,14:45:00,0,0,0,0,EF0,0.1,SCOTTS HILL,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,PENDER,8/5/2019,9:13:00,0,0,0,0,EF0,0.1,SURF CITY,"$2,000.00 ",$0.00 ,0
INDIANA,Tornado,MARION,6/15/2019,18:37:00,0,0,0,0,EF0,0.89,FIVE PTS,"$30,000.00 ",$0.00 ,0
INDIANA,Tornado,BROWN,6/15/2019,18:46:00,0,0,0,0,EF0,0.64,STORY,"$1,000.00 ",$0.00 ,0
TEXAS,Tornado,LYNN,5/5/2019,18:12:00,0,0,0,0,EF1,5,DRAW,$0.00 ,$0.00 ,1
TEXAS,Tornado,LAMB,5/26/2019,20:56:00,0,0,0,0,EF2,8.03,EARTH,"$150,000.00 ",$0.00 ,2
KANSAS,Tornado,DICKINSON,5/21/2019,15:52:00,0,0,0,0,EFU,3.1,CHAPMAN,$0.00 ,$0.00 ,-1
INDIANA,Tornado,MONROE,6/15/2019,17:48:00,0,0,0,0,EF2,3.68,ELLETTSVILLE,"$110,000.00 ",$0.00 ,2
TEXAS,Tornado,LAVACA,5/3/2019,6:14:00,0,0,0,0,EF0,1.91,PRAHA,"$10,000.00 ",$0.00 ,0
TEXAS,Tornado,CASTRO,5/26/2019,21:26:00,0,0,0,0,EF0,12.83,SUNNYSIDE,"$100,000.00 ",$0.00 ,0
TEXAS,Tornado,FAYETTE,5/3/2019,7:14:00,0,0,0,0,EF0,4.17,ENGLE,"$50,000.00 ",$0.00 ,0
KANSAS,Tornado,RENO,5/5/2019,18:35:00,0,0,0,0,EF1,0.4,NICKERSON,"$100,000.00 ",$0.00 ,1
